feature,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gmcl1,Gmcl1,1148.0879,0.0107,0.0677,0.1575,0.8748,1
Gmds,Gmds,1146.1264,-0.0629,0.1684,-0.3732,0.709,1
Gmeb1,Gmeb1,936.4209,0.02,0.1309,0.1531,0.8783,1
Gmeb2,Gmeb2,876.7437,-0.0794,0.0827,-0.9611,0.3365,1
Gmfb,Gmfb,5352.307,0.1726,0.1316,1.3115,0.1897,1
Gmip,Gmip,447.0421,0.1067,0.0937,1.1385,0.2549,1
Gml,Gml,0.6412,1.8791,2.1572,0.8711,0.3837,1
Gml2,Gml2,0.9474,-0.5021,1.9046,-0.2636,0.7921,1
Gmnn,Gmnn,714.5443,-0.1232,0.1525,-0.8082,0.419,1
Gmppa,Gmppa,2040.9416,-0.0651,0.0766,-0.8503,0.3952,1
Gmppb,Gmppb,946.4777,-0.0672,0.0995,-0.675,0.4997,1
Gmpr,Gmpr,553.058,-0.1271,0.1306,-0.973,0.3306,1
Gmpr2,Gmpr2,903.6785,-0.0494,0.0813,-0.6082,0.5431,1
Gmps,Gmps,2909.0496,-0.0006,0.0713,-0.0082,0.9935,1
Gna11,Gna11,5424.8934,-0.1056,0.0543,-1.9427,0.0521,1
Gna12,Gna12,1299.1783,-0.1396,0.0727,-1.9196,0.0549,1
Gna13,Gna13,3240.652,-0.0081,0.0696,-0.1166,0.9072,1
Gna14,Gna14,10.6483,-0.2476,0.4575,-0.5412,0.5884,1
Gna15,Gna15,1.8908,1.2487,1.3177,0.9476,0.3433,1
Gnai1,Gnai1,370.9419,0.1096,0.1746,0.6278,0.5301,1
Gnai2,Gnai2,20824.6321,-0.1115,0.061,-1.8294,0.0673,1
Gnai3,Gnai3,6854.134,0.0604,0.1052,0.5736,0.5662,1
Gnal,Gnal,117.7702,0.0906,0.1603,0.5651,0.572,1
Gnao1,Gnao1,5631.2005,-0.0727,0.0655,-1.1106,0.2668,1
Gnaq,Gnaq,1581.0605,0.2188,0.1785,1.2256,0.2203,1
Gnas,Gnas,43560.5302,-0.0187,0.0556,-0.3365,0.7365,1
Gnat1,Gnat1,0.5228,1.3704,2.0036,0.684,0.494,1
Gnat2,Gnat2,13.1884,-0.1848,0.4239,-0.4359,0.6629,1
Gnaz,Gnaz,65.3114,-0.1319,0.216,-0.6109,0.5413,1
Gnb1,Gnb1,16829.7026,-0.0434,0.0606,-0.7157,0.4742,1
Gnb1l,Gnb1l,189.7809,-0.0694,0.1162,-0.5971,0.5504,1
Gnb2,Gnb2,8522.2354,-0.0854,0.1089,-0.7842,0.4329,1
Gnb2l1,Gnb2l1,43476.1336,-0.0423,0.1009,-0.4196,0.6748,1
Gnb3,Gnb3,1.2574,-0.7463,1.3549,-0.5508,0.5818,1
Gnb4,Gnb4,1550.7412,-0.0961,0.0683,-1.406,0.1597,1
Gnb5,Gnb5,980.605,-0.0154,0.127,-0.1215,0.9033,1
Gne,Gne,829.6672,-0.1182,0.112,-1.0554,0.2912,1
Gng10,Gng10,3758.9081,-0.0312,0.0859,-0.3631,0.7165,1
Gng11,Gng11,434.5213,0.0562,0.0995,0.5649,0.5721,1
Gng12,Gng12,4739.8796,0.1754,0.1104,1.5887,0.1121,1
Gng13,Gng13,1.3727,-0.0616,1.153,-0.0534,0.9574,1
Gng2,Gng2,3639.5146,0.2273,0.1595,1.4249,0.1542,1
Gng3,Gng3,6.4075,0.0975,0.5753,0.1695,0.8654,1
Gng4,Gng4,22.8773,0.1042,0.3366,0.3095,0.7569,1
Gng5,Gng5,2819.8012,0.0376,0.101,0.3718,0.7101,1
Gng7,Gng7,123.2834,-0.2033,0.1576,-1.2905,0.1969,1
Gng8,Gng8,23.7654,-0.2012,0.3544,-0.5677,0.5702,1
Gngt2,Gngt2,6.961,-0.1378,0.8161,-0.1688,0.8659,1
Gnl1,Gnl1,3190.5135,-0.0385,0.0915,-0.4206,0.674,1
Gnl2,Gnl2,2304.7758,0.1914,0.0852,2.2455,0.0247,1
Gnl3,Gnl3,2802.2078,0.3458,0.0952,3.6336,0.0003,1
Gnl3l,Gnl3l,3338.2003,0.0356,0.087,0.4089,0.6826,1
Gnmt,Gnmt,3.7929,0.8555,0.8246,1.0374,0.2995,1
Gnpat,Gnpat,3422.4831,-0.0749,0.091,-0.8233,0.4103,1
Gnpda1,Gnpda1,301.2156,-0.0058,0.1725,-0.0334,0.9734,1
Gnpda2,Gnpda2,356.8645,0.2928,0.1195,2.4503,0.0143,1
Gnpnat1,Gnpnat1,1237.3755,0.1513,0.1069,1.4155,0.1569,1
Gnptab,Gnptab,1741.3618,0.1019,0.1291,0.7895,0.4298,1
Gnptg,Gnptg,896.4136,0.0007,0.1418,0.0046,0.9963,1
Gnrh1,Gnrh1,22.9799,0.7538,0.3811,1.9782,0.0479,1
Gns,Gns,8519.6679,-0.0649,0.1574,-0.4124,0.68,1
Golga1,Golga1,1127.1656,0.2039,0.1531,1.3322,0.1828,1
Golga2,Golga2,4526.5465,-0.0349,0.0552,-0.6325,0.5271,1
Golga3,Golga3,2314.5164,0.0619,0.093,0.666,0.5054,1
Golga4,Golga4,2291.3205,0.4731,0.2321,2.0383,0.0415,1
Golga5,Golga5,1744.1844,0.1242,0.069,1.8004,0.0718,1
Golga7,Golga7,3301.8717,0.0398,0.0784,0.5078,0.6116,1
Golga7b,Golga7b,4.3973,0.1154,0.6914,0.1669,0.8675,1
Golgb1,Golgb1,2399.7557,0.3082,0.2516,1.2249,0.2206,1
Golim4,Golim4,2813.1573,0.3478,0.1813,1.9187,0.055,1
Golm1,Golm1,886.6122,-0.0542,0.1496,-0.3624,0.7171,1
Golph3,Golph3,6795.4525,0.0727,0.075,0.97,0.332,1
Golph3l,Golph3l,1156.3691,0.0332,0.0866,0.3833,0.7015,1
Golt1b,Golt1b,3376.5381,0.0208,0.0588,0.3545,0.7229,1
Gon4l,Gon4l,1260.4854,0.0317,0.0653,0.4854,0.6274,1
Gopc,Gopc,1790.0774,0.1149,0.1003,1.1452,0.2521,1
Gorab,Gorab,1233.4658,0.0606,0.127,0.4768,0.6335,1
Gorasp1,Gorasp1,1078.9846,-0.0447,0.0946,-0.4726,0.6365,1
Gorasp2,Gorasp2,6521.4695,-0.053,0.0627,-0.8459,0.3976,1
Gosr1,Gosr1,2196.7118,0.0774,0.0744,1.0414,0.2977,1
Gosr2,Gosr2,5319.8286,-0.0929,0.052,-1.7859,0.0741,1
Got1,Got1,2692.6714,-0.0064,0.1213,-0.0528,0.9579,1
Got2,Got2,12321.8256,-0.0678,0.0874,-0.7766,0.4374,1
Gp1ba,Gp1ba,24.5147,-0.1027,0.3181,-0.3228,0.7469,1
Gp1bb,Gp1bb,121.3815,-0.1515,0.1466,-1.0335,0.3014,1
Gp5,Gp5,26.8635,0.0865,0.3006,0.2878,0.7735,1
Gpa33,Gpa33,7.8927,0.0219,0.4757,0.046,0.9633,1
Gpaa1,Gpaa1,2050.897,-0.0919,0.0753,-1.22,0.2225,1
Gpalpp1,Gpalpp1,1652.1722,0.1882,0.1233,1.5262,0.127,1
Gpam,Gpam,1873.3167,-0.0722,0.1516,-0.476,0.6341,1
Gpank1,Gpank1,401.5022,-0.0436,0.1086,-0.4016,0.688,1
Gpat2,Gpat2,2.2066,-0.0367,0.9244,-0.0397,0.9683,1
Gpatch1,Gpatch1,605.0599,0.0729,0.0831,0.8773,0.3803,1
Gpatch11,Gpatch11,765.8365,0.2352,0.086,2.7349,0.0062,1
Gpatch2,Gpatch2,733.6712,0.1241,0.1233,1.006,0.3144,1
Gpatch2l,Gpatch2l,1352.4834,-0.0156,0.066,-0.2359,0.8135,1
Gpatch3,Gpatch3,201.5552,0.0773,0.1172,0.6597,0.5094,1
Gpatch4,Gpatch4,508.6007,0.1126,0.1015,1.1097,0.2671,1
Gpatch8,Gpatch8,1873.7498,0.1311,0.1124,1.1662,0.2435,1
Gpbar1,Gpbar1,8.0592,-0.8356,0.5303,-1.5755,0.1151,1
Gpbp1,Gpbp1,2555.5263,0.2176,0.2016,1.0796,0.2803,1
Gpbp1l1,Gpbp1l1,1659.2687,0.1037,0.0666,1.5565,0.1196,1
Gpc1,Gpc1,46449.0161,-0.1527,0.0928,-1.6453,0.0999,1
Gpc2,Gpc2,50.2685,0.0762,0.2074,0.3675,0.7132,1
Gpc4,Gpc4,4.9067,-0.3546,0.7095,-0.4998,0.6172,1
Gpc6,Gpc6,2686.0616,0.104,0.1105,0.9406,0.3469,1
Gpcpd1,Gpcpd1,644.8967,0.3603,0.1637,2.2009,0.0277,1
Gpd1,Gpd1,103.1153,0.0848,0.2513,0.3376,0.7357,1
Gpd1l,Gpd1l,2154.8836,-0.0565,0.0959,-0.5892,0.5557,1
Gpd2,Gpd2,1629.2926,0.0726,0.1032,0.7041,0.4814,1
Gper1,Gper1,1226.0202,-0.1597,0.1478,-1.0806,0.2799,1
Gpha2,Gpha2,4.4058,0.5684,0.7979,0.7123,0.4762,1
Gphn,Gphn,635.0622,0.107,0.1307,0.8186,0.413,1
Gpi1,Gpi1,23991.7367,-0.0552,0.1517,-0.3643,0.7157,1
Gpkow,Gpkow,2341.6859,0.0254,0.0729,0.348,0.7279,1
Gpld1,Gpld1,678.0286,0.1563,0.1122,1.3923,0.1638,1
Gpm6b,Gpm6b,1339.3218,0.2147,0.1809,1.187,0.2352,1
Gpn1,Gpn1,937.5992,0.0258,0.089,0.2897,0.7721,1
Gpn2,Gpn2,533.1332,0.0206,0.0938,0.2198,0.826,1
Gpn3,Gpn3,774.1445,0.0697,0.1086,0.6414,0.5212,1
Gpnmb,Gpnmb,38.4396,-0.1175,0.6191,-0.1899,0.8494,1
Gpr1,Gpr1,0.6327,2.769,2.1436,1.2918,0.1964,1
Gpr107,Gpr107,3395.5164,-0.029,0.0786,-0.3691,0.7121,1
Gpr108,Gpr108,2618.1179,-0.0297,0.1264,-0.2352,0.814,1
Gpr135,Gpr135,11.535,0.276,0.4655,0.5929,0.5533,1
Gpr137,Gpr137,848.7464,-0.0511,0.085,-0.6005,0.5482,1
Gpr137b-ps,Gpr137b-ps,811.8804,0.2422,0.2604,0.93,0.3524,1
Gpr137c,Gpr137c,17.994,0.3081,0.3311,0.9306,0.3521,1
Gpr141,Gpr141,7.9205,0.6856,0.5493,1.2481,0.212,1
Gpr142,Gpr142,1.6675,0.9283,1.2265,0.7568,0.4491,1
Gpr143,Gpr143,0.3197,0.7004,2.5551,0.2741,0.784,1
Gpr146,Gpr146,515.9641,0.0353,0.1941,0.1817,0.8558,1
Gpr149,Gpr149,10.152,0.2434,0.5286,0.4605,0.6451,1
Gpr15,Gpr15,0.7358,-0.1657,1.933,-0.0857,0.9317,1
Gpr151,Gpr151,3.3767,1.0003,0.8059,1.2413,0.2145,1
Gpr152,Gpr152,0.9309,0.1882,1.6994,0.1107,0.9118,1
Gpr153,Gpr153,1721.3438,-0.1345,0.1448,-0.9288,0.353,1
Gpr155,Gpr155,575.2993,0.1509,0.1593,0.9476,0.3433,1
Gpr156,Gpr156,8.1384,0.0457,0.581,0.0786,0.9373,1
Gpr157,Gpr157,151.3206,-0.0777,0.19,-0.4092,0.6824,1
Gpr160,Gpr160,1.5991,0.9835,1.1603,0.8477,0.3966,1
Gpr161,Gpr161,156.924,-0.1078,0.1773,-0.608,0.5432,1
Gpr162,Gpr162,48.344,0.0812,0.2385,0.3404,0.7335,1
Gpr17,Gpr17,6.8451,0.1849,0.529,0.3494,0.7268,1
Gpr173,Gpr173,100.1503,0.157,0.1551,1.0124,0.3113,1
Gpr174,Gpr174,1.5888,-0.056,1.1136,-0.0502,0.9599,1
Gpr176,Gpr176,1259.37,-0.1621,0.2006,-0.8083,0.4189,1
Gpr179,Gpr179,59.8652,-0.1435,0.2665,-0.5383,0.5903,1
Gpr18,Gpr18,4.014,-0.0421,0.6926,-0.0608,0.9515,1
Gpr180,Gpr180,1303.5926,-0.0046,0.1021,-0.0453,0.9639,1
Gpr182,Gpr182,9.0793,-0.0316,0.5098,-0.062,0.9506,1
Gpr19,Gpr19,87.0483,0.0389,0.1653,0.2356,0.8137,1
Gpr20,Gpr20,92.8786,-0.0807,0.2491,-0.3239,0.746,1
Gpr21,Gpr21,4.1175,-0.2726,0.69,-0.395,0.6928,1
Gpr25,Gpr25,1.1434,2.6901,1.7053,1.5775,0.1147,1
Gpr3,Gpr3,12.3994,-0.2237,0.3847,-0.5815,0.5609,1
Gpr34,Gpr34,1.2674,-0.3382,1.328,-0.2547,0.799,1
Gpr35,Gpr35,384.5198,0.0872,0.6209,0.1404,0.8883,1
Gpr37,Gpr37,13.5341,0.1898,0.4302,0.4412,0.6591,1
Gpr37l1,Gpr37l1,3.9094,-0.0195,0.7322,-0.0267,0.9787,1
Gpr39,Gpr39,52.4098,0.2716,0.3385,0.8024,0.4223,1
Gpr4,Gpr4,2.3275,0.7312,0.9338,0.7831,0.4336,1
Gpr52,Gpr52,4.4396,0.1903,0.7906,0.2407,0.8098,1
Gpr61,Gpr61,0.7405,-0.3725,1.8551,-0.2008,0.8408,1
Gpr62,Gpr62,12.289,-0.05,0.4409,-0.1134,0.9097,1
Gpr63,Gpr63,81.1081,0.278,0.2509,1.108,0.2679,1
Gpr68,Gpr68,13.0217,1.0511,0.5573,1.886,0.0593,1
Gpr75,Gpr75,5.1552,0.2019,0.6062,0.333,0.7391,1
Gpr85,Gpr85,11.5918,0.3686,0.422,0.8736,0.3824,1
Gpr88,Gpr88,1.2662,-0.6352,1.4768,-0.4301,0.6671,1
Gpr89,Gpr89,917.2746,-0.0653,0.1017,-0.6422,0.5207,1
Gprasp1,Gprasp1,514.4625,0.1523,0.1542,0.9876,0.3234,1
Gprasp2,Gprasp2,40.7164,-0.4757,0.259,-1.8365,0.0663,1
Gprc5a,Gprc5a,717.1181,-0.1434,0.1639,-0.8748,0.3817,1
Gprc5b,Gprc5b,3150.3106,-0.1254,0.0821,-1.5268,0.1268,1
Gprc5c,Gprc5c,2419.7535,0.0304,0.1859,0.1638,0.8699,1
Gprc5d,Gprc5d,23.7572,0.7173,0.3238,2.2153,0.0267,1
Gprin1,Gprin1,25.3625,0.4714,0.3169,1.4873,0.1369,1
Gprin2,Gprin2,2.1229,0.5743,1.1019,0.5212,0.6022,1
Gprin3,Gprin3,258.6433,-0.1343,0.2273,-0.5907,0.5547,1
Gps1,Gps1,4094.3294,-0.0401,0.0867,-0.463,0.6434,1
Gps2,Gps2,721.9421,-0.0006,0.0954,-0.0063,0.9949,1
Gpsm1,Gpsm1,1071.1924,-0.1602,0.0863,-1.8554,0.0635,1
Gpsm2,Gpsm2,1720.1728,-0.0519,0.1008,-0.5149,0.6066,1
Gpsm3,Gpsm3,55.7301,-0.3226,0.2438,-1.3236,0.1856,1
Gpt,Gpt,207.1419,-0.0427,0.1122,-0.3805,0.7036,1
Gpt2,Gpt2,4966.9526,-0.0015,0.1099,-0.0137,0.9891,1
Gpx1,Gpx1,3998.0448,-0.0986,0.1328,-0.7423,0.4579,1
Gpx3,Gpx3,8477.6242,0.2006,0.2271,0.8836,0.3769,1
Gpx4,Gpx4,9367.4652,-0.0845,0.0788,-1.0725,0.2835,1
Gpx7,Gpx7,12.0848,0.594,0.4555,1.3041,0.1922,1
Gpx8,Gpx8,6300.7517,-0.0362,0.0658,-0.5496,0.5826,1
Gramd1a,Gramd1a,1344.5541,-0.0448,0.0633,-0.7074,0.4793,1
Gramd1b,Gramd1b,237.3457,-0.0061,0.1325,-0.0461,0.9632,1
Gramd1c,Gramd1c,43.5577,0.2463,0.3815,0.6457,0.5185,1
Gramd2,Gramd2,14.3758,-0.377,0.4418,-0.8534,0.3935,1
Gramd3,Gramd3,613.0284,0.0543,0.1032,0.5261,0.5988,1
Gramd4,Gramd4,2601.5204,-0.0228,0.1565,-0.1456,0.8843,1
Grap,Grap,1.151,-0.9473,1.3376,-0.7082,0.4788,1
Grasp,Grasp,564.6981,-0.1314,0.1017,-1.2921,0.1963,1
Grb10,Grb10,13.1406,0.6,0.5045,1.1893,0.2343,1
Grb14,Grb14,920.7719,-0.0865,0.1352,-0.6395,0.5225,1
Grb2,Grb2,4551.5134,-0.0484,0.0604,-0.8005,0.4234,1
Grcc10,Grcc10,1849.4011,-0.0556,0.0988,-0.5633,0.5732,1
Greb1,Greb1,147.5467,0.3825,0.3106,1.2315,0.2181,1
Greb1l,Greb1l,46.7119,0.2833,0.2213,1.2802,0.2005,1
Grem1,Grem1,3086.0449,0.4448,0.2607,1.7063,0.088,1
Grem2,Grem2,466.3829,0.2326,0.1495,1.5555,0.1198,1
Grhl1,Grhl1,16.0241,0.2013,0.4192,0.4803,0.631,1
Grhl3,Grhl3,64.9726,0.0777,0.2168,0.3582,0.7202,1
Grhpr,Grhpr,1201.108,-0.0488,0.1281,-0.3809,0.7033,1
Gria1,Gria1,34.9464,0.1759,0.2853,0.6166,0.5375,1
Gria3,Gria3,4.8396,-0.5959,0.7227,-0.8245,0.4096,1
Gria4,Gria4,0.7432,-0.3646,2.2213,-0.1641,0.8696,1
Grid1,Grid1,7.0014,-0.187,0.6644,-0.2815,0.7784,1
Grid2ip,Grid2ip,2.001,-0.1504,1.0319,-0.1457,0.8841,1
Grik2,Grik2,6.7768,0.2384,0.6778,0.3518,0.725,1
Grik5,Grik5,858.5167,-0.1326,0.0785,-1.6885,0.0913,1
Grin1,Grin1,1.7831,0.4683,1.0943,0.428,0.6687,1
Grin2a,Grin2a,1.9106,0.5862,1.2442,0.4711,0.6375,1
Grin2c,Grin2c,0.734,0.1471,1.6968,0.0867,0.9309,1
Grin2d,Grin2d,99.971,0.1245,0.1585,0.7856,0.4321,1
Grin3a,Grin3a,2.3017,1.1811,1.0469,1.1282,0.2592,1
Grin3b,Grin3b,38.297,0.033,0.2602,0.127,0.8989,1
Grina,Grina,6429.7272,0.0234,0.1907,0.1229,0.9022,1
Grip1,Grip1,22.7909,0.5833,0.3291,1.7723,0.0763,1
Grip2,Grip2,84.0713,0.3251,0.3066,1.0604,0.289,1
Gripap1,Gripap1,1331.4696,-0.0103,0.0711,-0.1445,0.8851,1
Grk1,Grk1,0.8504,0.0141,1.5869,0.0089,0.9929,1
Grk4,Grk4,52.9245,0.2559,0.2068,1.2373,0.216,1
Grk5,Grk5,597.9771,0.0695,0.1351,0.5145,0.6069,1
Grk6,Grk6,2099.1144,-0.0672,0.0955,-0.7036,0.4817,1
Grm1,Grm1,1.3721,-0.5408,1.2503,-0.4325,0.6654,1
Grm7,Grm7,1.2649,0.3631,1.361,0.2668,0.7897,1
Grn,Grn,10578.1386,-0.0614,0.1393,-0.4408,0.6594,1
Grpel1,Grpel1,2260.572,0.0429,0.0977,0.4391,0.6606,1
Grpel2,Grpel2,1271.7031,0.124,0.081,1.5313,0.1257,1
Grpr,Grpr,4.6424,-0.0403,0.6702,-0.0601,0.9521,1
Grrp1,Grrp1,1.1535,0.9682,1.3122,0.7379,0.4606,1
Grsf1,Grsf1,3387.6706,0.0562,0.0644,0.873,0.3827,1
Grtp1,Grtp1,572.223,0.105,0.1474,0.7125,0.4762,1
Grwd1,Grwd1,985.7842,0.0032,0.0947,0.0341,0.9728,1
Gsap,Gsap,696.8049,0.0442,0.0987,0.4475,0.6546,1
Gsdma,Gsdma,1.6856,0.826,1.0458,0.7898,0.4296,1
Gsdmc4,Gsdmc4,1.0511,0.4369,1.519,0.2876,0.7736,1
Gsdmd,Gsdmd,1573.7765,-0.0677,0.0746,-0.9075,0.3641,1
Gse1,Gse1,1229.385,-0.1176,0.1132,-1.0392,0.2987,1
Gsg1,Gsg1,5.7851,-0.5557,0.6168,-0.9009,0.3676,1
Gsg1l,Gsg1l,0.3203,0.703,2.5545,0.2752,0.7832,1
Gsg2,Gsg2,318.1889,-0.1253,0.1801,-0.6959,0.4865,1
Gsk3a,Gsk3a,1744.28,-0.0696,0.0892,-0.7796,0.4356,1
Gsk3b,Gsk3b,3710.2538,0.1872,0.1358,1.3786,0.168,1
Gskip,Gskip,1675.7024,0.0264,0.0632,0.4183,0.6757,1
Gsn,Gsn,27773.6373,-0.2042,0.0989,-2.0655,0.0389,1
Gspt1,Gspt1,6461.4264,0.1339,0.1215,1.102,0.2705,1
Gspt2,Gspt2,210.8107,0.128,0.1118,1.1447,0.2523,1
Gsr,Gsr,1462.3304,-0.02,0.1357,-0.1473,0.8829,1
Gss,Gss,1989.6498,0.0643,0.1125,0.5714,0.5677,1
Gsta3,Gsta3,8.3853,1.5366,1.1349,1.354,0.1757,1
Gsta4,Gsta4,1662.8332,0.4185,0.5985,0.6993,0.4844,1
Gstcd,Gstcd,767.8326,0.0471,0.0956,0.4931,0.622,1
Gstk1,Gstk1,9.6519,-0.5677,0.5083,-1.1168,0.2641,1
Gstm1,Gstm1,3943.3507,-0.1921,0.2499,-0.7686,0.4422,1
Gstm2,Gstm2,1668.443,-0.1765,0.0807,-2.1863,0.0288,1
Gstm3,Gstm3,0.7405,-1.1764,1.9084,-0.6164,0.5376,1
Gstm4,Gstm4,17.2932,0.215,0.3861,0.5568,0.5777,1
Gstm5,Gstm5,778.829,-0.1026,0.1062,-0.9666,0.3337,1
Gstm6,Gstm6,9.7368,-0.4769,0.5686,-0.8388,0.4016,1
Gstm7,Gstm7,32.526,-0.2354,0.256,-0.9196,0.3578,1
Gsto1,Gsto1,3168.7522,0.0549,0.1108,0.4957,0.6201,1
Gsto2,Gsto2,327.5439,-0.0527,0.1496,-0.3525,0.7245,1
Gstp1,Gstp1,6385.1987,0.0592,0.1739,0.3405,0.7335,1
Gstp2,Gstp2,162.7074,-0.0503,0.1571,-0.3202,0.7488,1
Gstt1,Gstt1,169.398,-0.1746,0.1645,-1.0615,0.2885,1
Gstt2,Gstt2,30.0002,-0.1611,0.284,-0.5671,0.5706,1
Gstt3,Gstt3,112.2249,-0.1464,0.163,-0.8982,0.3691,1
Gstz1,Gstz1,1266.5353,-0.095,0.0924,-1.0284,0.3038,1
Gt(ROSA)26Sor,Gt(ROSA)26Sor,180.6729,0.4132,0.1799,2.2961,0.0217,1
Gtdc1,Gtdc1,363.4404,0.0498,0.1468,0.3391,0.7345,1
Gtf2a1,Gtf2a1,980.9756,0.4213,0.1919,2.1949,0.0282,1
Gtf2a1l,Gtf2a1l,1.7008,1.1142,1.125,0.9904,0.322,1
Gtf2a2,Gtf2a2,1369.0138,-0.0032,0.0883,-0.0357,0.9715,1
Gtf2b,Gtf2b,1428.2938,0.0132,0.077,0.1712,0.8641,1
Gtf2e1,Gtf2e1,1274.2226,0.0542,0.0809,0.6708,0.5023,1
Gtf2e2,Gtf2e2,1675.5667,0.0321,0.0627,0.5118,0.6088,1
Gtf2f1,Gtf2f1,3068.4324,0.0131,0.0617,0.2131,0.8312,1
Gtf2f2,Gtf2f2,1138.2024,0.0515,0.1012,0.5087,0.6109,1
Gtf2h1,Gtf2h1,1442.1122,0.2719,0.1259,2.1603,0.0307,1
Gtf2h2,Gtf2h2,676.154,0.1197,0.0878,1.364,0.1726,1
Gtf2h3,Gtf2h3,1274.5712,-0.0758,0.0827,-0.9155,0.3599,1
Gtf2h4,Gtf2h4,712.507,-0.0629,0.1025,-0.6135,0.5395,1
Gtf2h5,Gtf2h5,2182.045,0.0284,0.0838,0.3396,0.7341,1
Gtf2i,Gtf2i,7897.4875,-0.0439,0.0646,-0.679,0.4971,1
Gtf2ird1,Gtf2ird1,2958.8849,-0.0424,0.0641,-0.6611,0.5085,1
Gtf2ird2,Gtf2ird2,396.1624,-0.0181,0.1411,-0.1281,0.8981,1
Gtf3a,Gtf3a,280.4762,-0.0168,0.1419,-0.1183,0.9058,1
Gtf3c1,Gtf3c1,4115.8887,-0.1043,0.0539,-1.9373,0.0527,1
Gtf3c2,Gtf3c2,3001.6802,-0.0462,0.0562,-0.8212,0.4115,1
Gtf3c3,Gtf3c3,1209.7668,0.0728,0.0756,0.9631,0.3355,1
Gtf3c4,Gtf3c4,3295.6484,-0.0538,0.0624,-0.862,0.3887,1
Gtf3c5,Gtf3c5,1496.9676,-0.1306,0.0675,-1.9347,0.053,1
Gtf3c6,Gtf3c6,870.5617,0.0269,0.0702,0.3829,0.7018,1
Gtpbp1,Gtpbp1,2613.6959,-0.0977,0.0738,-1.3234,0.1857,1
Gtpbp10,Gtpbp10,620.8579,0.3211,0.1321,2.4313,0.015,1
Gtpbp2,Gtpbp2,1918.4901,0.0272,0.0865,0.3148,0.7529,1
Gtpbp3,Gtpbp3,715.4444,0.0134,0.1309,0.1023,0.9185,1
Gtpbp4,Gtpbp4,3064.0299,0.2138,0.0851,2.5118,0.012,1
Gtpbp6,Gtpbp6,263.3836,-0.0261,0.1386,-0.1886,0.8504,1
Gtpbp8,Gtpbp8,575.4376,0.1277,0.0786,1.6258,0.104,1
Gtse1,Gtse1,1432.5938,-0.1342,0.1598,-0.8401,0.4009,1
Gtsf1,Gtsf1,1.238,0.9451,1.6189,0.5838,0.5594,1
Guca1a,Guca1a,23.5899,0.0465,0.2908,0.1598,0.873,1
Guca1b,Guca1b,5.1765,-0.2029,0.7058,-0.2875,0.7737,1
Guca2a,Guca2a,0.5326,0.5085,1.9881,0.2557,0.7981,1
Gucd1,Gucd1,1057.6736,-0.0628,0.0689,-0.9108,0.3624,1
Gucy1a2,Gucy1a2,0.4178,-0.7662,2.4414,-0.3138,0.7536,1
Gucy1b2,Gucy1b2,1.6633,-1.0974,1.3378,-0.8203,0.4121,1
Gucy2c,Gucy2c,0.5304,1.5549,2.2335,0.6962,0.4863,1
Gucy2d,Gucy2d,2.8399,-0.8248,0.8986,-0.9179,0.3587,1
Gucy2e,Gucy2e,3.7845,-0.165,0.7342,-0.2248,0.8222,1
Gucy2g,Gucy2g,2.0979,-1.2476,0.9931,-1.2563,0.209,1
Guf1,Guf1,734.4428,0.1791,0.1349,1.3276,0.1843,1
Guk1,Guk1,814.9419,-0.0272,0.0903,-0.3016,0.763,1
Gulp1,Gulp1,1233.7009,0.1645,0.2203,0.7467,0.4553,1
Gusb,Gusb,2928.1917,-0.1232,0.0759,-1.6239,0.1044,1
Gxylt1,Gxylt1,1173.0661,0.3434,0.1829,1.8776,0.0604,1
Gxylt2,Gxylt2,811.3673,-0.1416,0.2279,-0.6212,0.5344,1
Gyg,Gyg,2320.9774,-0.0095,0.0764,-0.1241,0.9012,1
Gyk,Gyk,256.587,0.2138,0.1434,1.491,0.136,1
Gyltl1b,Gyltl1b,4.689,-1.0976,0.735,-1.4934,0.1353,1
Gypc,Gypc,3452.669,-0.0717,0.1678,-0.4272,0.6692,1
Gys1,Gys1,4049.6095,-0.0605,0.0683,-0.8857,0.3758,1
Gzf1,Gzf1,1852.529,0.0642,0.0671,0.9568,0.3387,1
Gzmd,Gzmd,3.69,0.323,0.7576,0.4263,0.6699,1
Gzme,Gzme,38.8022,-0.1463,0.2649,-0.5523,0.5808,1
Gzmm,Gzmm,33.2235,-0.1366,0.2407,-0.5677,0.5703,1
Gzmn,Gzmn,2.5882,-1.2122,1.2921,-0.9381,0.3482,1
H13,H13,6406.7196,-0.035,0.1155,-0.3033,0.7616,1
H19,H19,213743.5501,-0.1049,0.1187,-0.8838,0.3768,1
H1f0,H1f0,12427.7374,-0.0552,0.0805,-0.6853,0.4932,1
H1fx,H1fx,433.9997,-0.1349,0.1429,-0.9445,0.3449,1
H2-Aa,H2-Aa,0.5306,0.5011,1.9883,0.252,0.801,1
H2-Bl,H2-Bl,1.2682,2.1264,1.3656,1.5571,0.1194,1
H2-D1,H2-D1,2046.7209,0.0349,0.1771,0.1969,0.8439,1
H2-DMa,H2-DMa,170.5405,0.0263,0.1377,0.191,0.8485,1
H2-DMb1,H2-DMb1,0.9455,-1.5584,1.4934,-1.0436,0.2967,1
H2-DMb2,H2-DMb2,1.3725,0.3798,1.2976,0.2927,0.7698,1
