feature,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Pacsin1,Pacsin1,50.6736,-0.2395,0.2541,-0.9424,0.346,0.9253
Pacsin2,Pacsin2,9955.9741,-0.0531,0.0591,-0.8975,0.3695,0.9295
Pacsin3,Pacsin3,2370.8467,-0.1024,0.1125,-0.9098,0.3629,0.9295
Padi1,Padi1,0.3903,1.2539,2.4297,0.5161,0.6058,
Padi2,Padi2,614.2138,-0.2777,0.2137,-1.2995,0.1938,0.8778
Padi3,Padi3,108.8284,-0.5103,0.2531,-2.0165,0.0437,0.7227
Padi4,Padi4,30.2905,-0.2481,0.3243,-0.7649,0.4443,0.9455
Padi6,Padi6,1.6404,0.7119,1.1857,0.6004,0.5482,
Paf1,Paf1,1689.2647,0.0283,0.0796,0.3556,0.7221,0.9788
Pafah1b1,Pafah1b1,6920.4543,0.0031,0.1353,0.023,0.9817,0.9984
Pafah1b2,Pafah1b2,6195.593,-0.003,0.0768,-0.0384,0.9694,0.9974
Pafah1b3,Pafah1b3,560.1515,-0.294,0.1158,-2.5393,0.0111,0.5095
Pafah2,Pafah2,475.4326,0.0057,0.0905,0.0631,0.9496,0.9974
Pag1,Pag1,42.9526,-0.1788,0.2509,-0.7127,0.476,0.949
Pagr1a,Pagr1a,727.9545,-0.1626,0.0696,-2.3382,0.0194,0.5929
Pah,Pah,0.4818,0.2682,2.0631,0.13,0.8966,
Paics,Paics,9005.1255,0.0645,0.0697,0.9257,0.3546,0.9293
Paip1,Paip1,2689.8349,0.0169,0.06,0.2814,0.7784,0.985
Paip2,Paip2,5262.7903,-0.008,0.0485,-0.1645,0.8693,0.9906
Paip2b,Paip2b,1442.3602,-0.0134,0.0599,-0.223,0.8235,0.9893
Pak1,Pak1,5595.8133,-0.0663,0.078,-0.8496,0.3955,0.9341
Pak1ip1,Pak1ip1,2789.8336,-0.0133,0.0826,-0.1605,0.8725,0.991
Pak2,Pak2,3749.7965,0.0704,0.0723,0.974,0.3301,0.9197
Pak3,Pak3,679.6208,0.1125,0.166,0.6777,0.4979,0.9515
Pak4,Pak4,929.9737,-0.1515,0.0742,-2.0422,0.0411,0.7111
Pak6,Pak6,3.2714,0.06,0.7567,0.0793,0.9368,
Pakap,Pakap,17.0526,1.1622,1.801,0.6453,0.5187,
Palb2,Palb2,90.3345,-0.2108,0.1918,-1.0994,0.2716,0.9032
Pald1,Pald1,1675.1324,-0.0537,0.0763,-0.7037,0.4816,0.9507
Palld,Palld,12792.9174,0.0639,0.0947,0.6752,0.4995,0.9515
Palm,Palm,3979.9821,-0.0612,0.0754,-0.8114,0.4171,0.94
Palm2,Palm2,555.3554,0.083,0.1028,0.8071,0.4196,0.94
Palm3,Palm3,233.2994,-0.4649,0.2369,-1.9625,0.0497,0.7227
Palmd,Palmd,26.0616,-0.0899,0.3035,-0.2963,0.767,0.985
Pam,Pam,9711.2747,-0.0466,0.0605,-0.7693,0.4417,0.9455
Pam16,Pam16,688.6668,-0.0253,0.0862,-0.2937,0.769,0.985
Pan2,Pan2,864.4694,0.0493,0.06,0.8213,0.4115,0.9378
Pan3,Pan3,936.6835,0.0953,0.0879,1.0838,0.2785,0.9074
Pank1,Pank1,508.1144,0.0934,0.0812,1.1498,0.2502,0.8923
Pank2,Pank2,1748.4695,0.0857,0.0627,1.3659,0.172,0.8614
Pank3,Pank3,2302.1117,-0.0126,0.2423,-0.052,0.9585,0.9974
Pank4,Pank4,875.4405,-0.0282,0.0683,-0.4124,0.68,0.9717
Panx1,Panx1,818.721,-0.1015,0.0827,-1.228,0.2195,0.8877
Panx2,Panx2,0.4816,1.4601,2.0218,0.7222,0.4702,
Panx3,Panx3,0.5803,-0.2492,1.7782,-0.1401,0.8886,
Paox,Paox,347.6932,0.1042,0.1247,0.8351,0.4036,0.9365
Papd4,Papd4,1061.9286,-0.0019,0.1095,-0.0169,0.9865,0.9992
Papd5,Papd5,1712.7714,0.0477,0.1003,0.4757,0.6343,0.9681
Papd7,Papd7,1735.9194,-0.019,0.1005,-0.1886,0.8504,0.9906
Papln,Papln,0.7744,-0.9229,1.8397,-0.5017,0.6159,
Papola,Papola,4556.504,0.0411,0.128,0.3208,0.7484,0.9842
Papolb,Papolb,0.9685,-1.4256,1.5733,-0.9061,0.3649,
Papolg,Papolg,552.2587,0.0311,0.1373,0.2268,0.8206,0.9893
Pappa,Pappa,113.9277,0.1241,0.1861,0.6668,0.5049,0.9515
Pappa2,Pappa2,165.0705,0.2059,0.236,0.8723,0.383,0.9315
Papss1,Papss1,3744.8044,-0.1003,0.0787,-1.2743,0.2026,0.8841
Papss2,Papss2,100.7428,-0.126,0.2886,-0.4367,0.6623,0.9702
Paqr3,Paqr3,114.4695,0.0513,0.1548,0.3316,0.7402,0.9825
Paqr4,Paqr4,350.9021,-0.075,0.1145,-0.6545,0.5128,0.9541
Paqr5,Paqr5,1.452,0.8983,1.2306,0.73,0.4654,
Paqr6,Paqr6,1.6495,1.0469,1.1343,0.923,0.356,
Paqr7,Paqr7,670.1635,-0.0729,0.0741,-0.9833,0.3255,0.9197
Paqr8,Paqr8,301.4276,-0.0474,0.097,-0.4887,0.6251,0.9673
Paqr9,Paqr9,0.5713,-1.1272,1.984,-0.5681,0.5699,
Pard3,Pard3,1776.6223,0.0879,0.0627,1.4017,0.161,0.8572
Pard3b,Pard3b,37.6936,-0.2621,0.3537,-0.7412,0.4585,0.9483
Pard6a,Pard6a,220.4158,-0.0703,0.1044,-0.6734,0.5007,0.9515
Pard6b,Pard6b,14.9005,-1.1183,0.4024,-2.779,0.0055,
Pard6g,Pard6g,812.2911,0.0353,0.1058,0.3341,0.7383,0.9817
Parg,Parg,1614.8365,0.0632,0.0935,0.6764,0.4988,0.9515
Park2,Park2,8.3895,0.5892,0.4884,1.2063,0.2277,
Park7,Park7,4326.7986,-0.0321,0.0746,-0.4311,0.6664,0.9702
Parl,Parl,1881.2359,-0.0076,0.1053,-0.0721,0.9425,0.9971
Parm1,Parm1,357.8215,0.3433,0.2257,1.5208,0.1283,0.8217
Parn,Parn,1504.8088,0.1147,0.0781,1.4693,0.1417,0.8395
Parp1,Parp1,2943.4543,0.013,0.076,0.171,0.8642,0.9906
Parp10,Parp10,924.4919,-0.02,0.1146,-0.1744,0.8615,0.9906
Parp11,Parp11,334.6449,-0.1027,0.0872,-1.1769,0.2392,0.8923
Parp12,Parp12,1110.4672,-0.0795,0.0908,-0.8751,0.3815,0.9306
Parp14,Parp14,192.6878,0.0612,0.2126,0.2879,0.7734,0.985
Parp16,Parp16,518.5008,0.1328,0.1166,1.1387,0.2548,0.8935
Parp2,Parp2,1024.2195,-0.0391,0.0716,-0.5464,0.5848,0.964
Parp3,Parp3,3150.1167,0.0671,0.0841,0.7979,0.4249,0.9422
Parp4,Parp4,1472.2928,0.0951,0.0769,1.2371,0.216,0.8877
Parp6,Parp6,648.4028,-0.0823,0.0652,-1.2623,0.2069,0.8866
Parp8,Parp8,861.6346,0.0356,0.0842,0.4227,0.6725,0.971
Parp9,Parp9,605.3104,-0.0629,0.1745,-0.3606,0.7184,0.9779
Parpbp,Parpbp,358.256,0.025,0.1494,0.1672,0.8672,0.9906
Pars2,Pars2,237.9714,0.0512,0.1033,0.4952,0.6205,0.966
Particl,Particl,62.4714,0.1046,0.208,0.5029,0.615,0.966
Parva,Parva,8910.7809,0.0562,0.0627,0.8962,0.3702,0.9295
Parvb,Parvb,3166.6885,-0.1216,0.0721,-1.6858,0.0918,0.7855
Parvg,Parvg,2.9862,-0.0372,0.9047,-0.0411,0.9672,
Pask,Pask,496.6928,-0.1135,0.1582,-0.7173,0.4732,0.949
Pate2,Pate2,1.7301,-0.5271,1.0711,-0.4921,0.6226,
Pate4,Pate4,0.489,-0.3322,1.8201,-0.1825,0.8552,
Patl1,Patl1,1703.9459,0.0541,0.0586,0.9246,0.3552,0.9294
Patl2,Patl2,3.389,0.5714,0.7724,0.7398,0.4594,
Patz1,Patz1,925.2828,0.0147,0.0717,0.2047,0.8378,0.9906
Pawr,Pawr,55.306,0.2594,0.2688,0.965,0.3345,0.9207
Pax3,Pax3,3.7356,0.8917,0.8152,1.0938,0.2741,
Pax5,Pax5,1.4434,-1.2478,1.2861,-0.9703,0.3319,
Pax6,Pax6,25.8612,-0.1699,0.3181,-0.5342,0.5932,0.964
Pax7,Pax7,1291.92,0.1258,0.1257,1.0006,0.317,0.9173
Pax8,Pax8,3.7671,-0.5664,0.8612,-0.6577,0.5108,
Paxbp1,Paxbp1,729.6903,0.1428,0.1391,1.0269,0.3045,0.9164
Paxip1,Paxip1,1023.0482,0.0087,0.1134,0.0769,0.9387,0.9971
Pbdc1,Pbdc1,1821.4034,-0.1541,0.0765,-2.015,0.0439,0.7227
Pbk,Pbk,1544.6251,-0.1298,0.1719,-0.7548,0.4504,0.9455
Pbld1,Pbld1,0.8662,-1.2797,1.6561,-0.7727,0.4397,
Pbld2,Pbld2,13.2493,-0.2061,0.4147,-0.4969,0.6193,
Pbp2,Pbp2,3.4689,-0.1227,0.7554,-0.1624,0.871,
Pbrm1,Pbrm1,2142.1826,0.1172,0.174,0.6737,0.5005,0.9515
Pbx1,Pbx1,2427.7441,0.1672,0.1207,1.3856,0.1659,0.8598
Pbx2,Pbx2,1472.373,-0.035,0.0758,-0.4613,0.6446,0.9684
Pbx3,Pbx3,713.0352,-0.0666,0.1261,-0.5283,0.5973,0.964
Pbx4,Pbx4,32.937,0.1108,0.2566,0.4316,0.6661,0.9702
Pbxip1,Pbxip1,9686.9618,-0.0185,0.0616,-0.3004,0.7639,0.9849
Pcbd1,Pcbd1,119.2046,0.0218,0.1759,0.1239,0.9014,0.9934
Pcbd2,Pcbd2,180.0772,0.0329,0.1185,0.278,0.781,0.985
Pcbp1,Pcbp1,12066.1928,-0.0431,0.0603,-0.7142,0.4751,0.949
Pcbp2,Pcbp2,11905.0239,0.0324,0.0727,0.4452,0.6561,0.9693
Pcbp3,Pcbp3,318.1843,-0.1901,0.1313,-1.4471,0.1479,0.8425
Pcbp4,Pcbp4,5780.1542,-0.0045,0.1097,-0.0407,0.9675,0.9974
Pcca,Pcca,1091.0132,0.0712,0.0708,1.0054,0.3147,0.9173
Pccb,Pccb,1712.8843,0.0343,0.0967,0.3547,0.7228,0.9788
Pcdh1,Pcdh1,1321.7631,-0.1697,0.0971,-1.748,0.0805,0.7728
Pcdh10,Pcdh10,0.9559,-0.1295,1.4341,-0.0903,0.9281,
Pcdh12,Pcdh12,0.4831,0.2636,2.062,0.1278,0.8983,
Pcdh15,Pcdh15,0.6842,-1.9033,1.8767,-1.0142,0.3105,
Pcdh17,Pcdh17,1.1375,3.7191,1.8918,1.9659,0.0493,
Pcdh18,Pcdh18,1243.219,-0.028,0.145,-0.1931,0.8469,0.9906
Pcdh19,Pcdh19,2077.5997,0.0465,0.1709,0.2721,0.7855,0.9854
Pcdh20,Pcdh20,1.0534,0.2314,1.3076,0.1769,0.8595,
Pcdh7,Pcdh7,3245.3943,0.0687,0.1002,0.6855,0.493,0.9515
Pcdha10,Pcdha10,0.8548,0.2858,1.7051,0.1676,0.8669,
Pcdha3,Pcdha3,0.3905,0.1641,2.1375,0.0768,0.9388,
Pcdha9,Pcdha9,3.0791,-0.3795,0.7859,-0.4829,0.6292,
Pcdhac2,Pcdhac2,4.5168,0.2925,0.7019,0.4167,0.6769,
Pcdhb10,Pcdhb10,19.3126,-0.0423,0.4531,-0.0934,0.9256,
Pcdhb11,Pcdhb11,58.2951,0.2974,0.2119,1.4033,0.1605,0.8569
Pcdhb12,Pcdhb12,123.6753,0.0846,0.1972,0.4292,0.6678,0.9702
Pcdhb13,Pcdhb13,45.8068,0.4831,0.2399,2.0132,0.0441,0.7227
Pcdhb14,Pcdhb14,320.2361,0.1654,0.1446,1.1436,0.2528,0.893
Pcdhb15,Pcdhb15,96.5617,0.1885,0.1748,1.0785,0.2808,0.9074
Pcdhb16,Pcdhb16,401.0729,0.1644,0.1239,1.3271,0.1845,0.8729
Pcdhb17,Pcdhb17,507.4317,-0.1273,0.1039,-1.2252,0.2205,0.8877
Pcdhb18,Pcdhb18,110.8054,0.1043,0.2023,0.5157,0.6061,0.966
Pcdhb19,Pcdhb19,115.322,0.2223,0.1558,1.4266,0.1537,0.8501
Pcdhb2,Pcdhb2,15.5965,-0.1544,0.3578,-0.4314,0.6661,
Pcdhb20,Pcdhb20,488.9117,0.1466,0.0876,1.6721,0.0945,0.7876
Pcdhb21,Pcdhb21,200.1661,0.0882,0.1209,0.7298,0.4655,0.9483
Pcdhb22,Pcdhb22,261.7072,0.0399,0.168,0.2372,0.8125,0.9886
Pcdhb3,Pcdhb3,11.5889,0.1341,0.4776,0.2808,0.7788,
Pcdhb4,Pcdhb4,11.8499,-0.2122,0.4073,-0.5211,0.6023,
Pcdhb5,Pcdhb5,39.0511,0.0801,0.2305,0.3474,0.7283,0.9796
Pcdhb6,Pcdhb6,1.4436,0.3452,1.1661,0.296,0.7672,
Pcdhb7,Pcdhb7,43.5014,0.4284,0.2494,1.718,0.0858,0.7807
Pcdhb8,Pcdhb8,8.3122,-1.0579,0.5826,-1.8157,0.0694,
Pcdhb9,Pcdhb9,46.7618,0.2995,0.2286,1.3099,0.1902,0.874
Pcdhga1,Pcdhga1,113.4467,0.2778,0.1803,1.5406,0.1234,0.8143
Pcdhga11,Pcdhga11,1.459,0.4098,1.2241,0.3348,0.7378,
Pcdhga12,Pcdhga12,2.6948,-1.5888,0.9306,-1.7074,0.0878,
Pcdhga2,Pcdhga2,13.8662,0.5259,0.5214,1.0086,0.3132,
Pcdhga3,Pcdhga3,20.0669,0.3908,0.3782,1.0334,0.3014,
Pcdhga4,Pcdhga4,22.1125,0.3762,0.3176,1.1845,0.2362,0.8923
Pcdhga5,Pcdhga5,2.6024,-0.4704,1.0111,-0.4652,0.6418,
Pcdhga6,Pcdhga6,143.7428,0.0974,0.2036,0.4786,0.6322,0.9681
Pcdhga7,Pcdhga7,12.4882,0.0374,0.4473,0.0836,0.9334,
Pcdhga8,Pcdhga8,4.0217,0.6642,0.7852,0.8459,0.3976,
Pcdhga9,Pcdhga9,49.3424,-0.2666,0.2296,-1.1613,0.2455,0.8923
Pcdhgb1,Pcdhgb1,216.5723,0.0715,0.1223,0.5849,0.5586,0.9579
Pcdhgb2,Pcdhgb2,22.5269,0.2723,0.35,0.7781,0.4365,0.9455
Pcdhgb4,Pcdhgb4,1.3425,3.9715,1.7463,2.2743,0.0229,
Pcdhgb5,Pcdhgb5,1.6346,-1.6184,1.2408,-1.3043,0.1921,
Pcdhgb6,Pcdhgb6,26.8603,-0.6009,0.3117,-1.9279,0.0539,0.7358
Pcdhgb7,Pcdhgb7,4.3273,-0.5543,0.7663,-0.7234,0.4694,
Pcdhgb8,Pcdhgb8,3.8348,0.9663,0.7435,1.2996,0.1937,
Pcdhgc3,Pcdhgc3,12018.7617,0.0613,0.0809,0.7574,0.4488,0.9455
Pcdhgc4,Pcdhgc4,14.5865,0.1216,0.4079,0.298,0.7657,
Pcdhgc5,Pcdhgc5,143.9594,-0.1879,0.1352,-1.3897,0.1646,0.8598
Pced1a,Pced1a,665.2095,0.1079,0.0671,1.6067,0.1081,0.8038
Pced1b,Pced1b,88.6118,0.0241,0.2115,0.1139,0.9093,0.9941
Pcf11,Pcf11,603.9468,0.1326,0.1487,0.8918,0.3725,0.9295
Pcgf1,Pcgf1,190.2289,0.125,0.1209,1.0343,0.301,0.9162
Pcgf2,Pcgf2,847.8824,0.0031,0.0869,0.0352,0.972,0.9974
Pcgf3,Pcgf3,2960.0476,-0.02,0.0657,-0.3052,0.7602,0.9849
Pcgf5,Pcgf5,555.9121,-0.1618,0.1384,-1.1687,0.2425,0.8923
Pcgf6,Pcgf6,437.2732,0.0853,0.0801,1.0642,0.2872,0.9079
Pcid2,Pcid2,1045.2219,-0.0625,0.0691,-0.9048,0.3656,0.9295
Pcif1,Pcif1,1553.5628,0.0716,0.0685,1.0446,0.2962,0.912
Pck1,Pck1,1.5311,1.8746,1.2249,1.5304,0.1259,
Pck2,Pck2,2269.7105,-0.0697,0.0953,-0.7315,0.4645,0.9483
Pclo,Pclo,49.6245,-0.3935,0.3108,-1.2661,0.2055,0.8855
Pcm1,Pcm1,1135.4472,0.1037,0.1951,0.5313,0.5952,0.964
Pcmt1,Pcmt1,2622.6772,-0.0263,0.0613,-0.4279,0.6687,0.9702
Pcmtd1,Pcmtd1,1077.0423,0.122,0.1852,0.6586,0.5102,0.9528
Pcmtd2,Pcmtd2,1835.1109,0.1352,0.1135,1.1912,0.2336,0.8923
Pcna,Pcna,3433.6001,-0.0569,0.1369,-0.4158,0.6775,0.9717
Pcnp,Pcnp,3128.0151,0.1846,0.1259,1.466,0.1427,0.8395
Pcnt,Pcnt,1203.3589,0.0543,0.1031,0.5266,0.5985,0.9648
Pcnx,Pcnx,2345.9141,0.1013,0.0792,1.2796,0.2007,0.8828
Pcnxl3,Pcnxl3,2304.7056,0.0052,0.0603,0.0857,0.9317,0.9957
Pcnxl4,Pcnxl4,688.4845,0.0223,0.0674,0.3307,0.7409,0.983
Pcolce,Pcolce,30946.0573,0.1917,0.114,1.6824,0.0925,0.7872
Pcolce2,Pcolce2,751.8437,-0.2668,0.127,-2.1015,0.0356,0.6813
Pcp2,Pcp2,0.3853,0.9701,2.47,0.3928,0.6945,
Pcp4l1,Pcp4l1,8.3796,-0.0433,0.493,-0.0878,0.9301,
Pcsk1,Pcsk1,2.1318,-0.3698,0.9919,-0.3728,0.7093,
Pcsk2,Pcsk2,4.805,0.7214,0.63,1.1451,0.2522,
Pcsk2os1,Pcsk2os1,0.6856,-0.2804,1.8413,-0.1523,0.879,
Pcsk4,Pcsk4,60.9053,0.063,0.1801,0.35,0.7263,0.9796
Pcsk6,Pcsk6,367.6025,0.3562,0.2139,1.6651,0.0959,0.7877
Pcsk7,Pcsk7,1642.1308,0.0595,0.0656,0.9064,0.3647,0.9295
Pcsk9,Pcsk9,284.553,0.0577,0.1189,0.4851,0.6276,0.9673
Pctp,Pctp,13.4136,-0.635,0.4289,-1.4807,0.1387,
Pcx,Pcx,1479.1934,-0.1041,0.0906,-1.149,0.2506,0.8923
Pcyox1,Pcyox1,6036.0698,0.052,0.0421,1.2331,0.2176,0.8877
Pcyox1l,Pcyox1l,498.2578,-0.0722,0.1018,-0.7094,0.4781,0.9496
Pcyt1a,Pcyt1a,3154.4637,0.0205,0.0499,0.4107,0.6813,0.9717
Pcyt1b,Pcyt1b,367.612,-0.0293,0.1524,-0.192,0.8478,0.9906
Pcyt2,Pcyt2,959.6525,-0.0222,0.0925,-0.2404,0.81,0.9885
Pdap1,Pdap1,4270.5241,-0.0469,0.0855,-0.5489,0.5831,0.964
Pdcd10,Pdcd10,1447.5817,0.0191,0.0691,0.2764,0.7823,0.985
Pdcd11,Pdcd11,2334.9836,0.0323,0.0703,0.4593,0.646,0.9684
Pdcd2,Pdcd2,516.3909,-0.0123,0.0732,-0.1673,0.8671,0.9906
Pdcd2l,Pdcd2l,458.0781,-0.0734,0.0867,-0.8461,0.3975,0.9347
Pdcd4,Pdcd4,1243.1714,0.0781,0.0748,1.0438,0.2966,0.9123
Pdcd5,Pdcd5,1248.2088,-0.0829,0.0765,-1.0833,0.2787,0.9074
Pdcd6,Pdcd6,2544.3771,0.0027,0.0721,0.0381,0.9696,0.9974
Pdcd6ip,Pdcd6ip,6975.7242,0.027,0.0591,0.457,0.6476,0.9684
Pdcd7,Pdcd7,526.1524,-0.0256,0.1017,-0.2519,0.8011,0.9871
Pdcl,Pdcl,2008.7683,0.0381,0.066,0.577,0.564,0.9587
Pdcl3,Pdcl3,3266.9438,-0.1215,0.0685,-1.7751,0.0759,0.7682
Pddc1,Pddc1,700.8354,0.0611,0.1097,0.5571,0.5774,0.963
Pde10a,Pde10a,283.9474,-0.1805,0.1397,-1.2926,0.1962,0.8806
Pde12,Pde12,814.1952,-0.0675,0.0708,-0.9534,0.3404,0.9244
Pde1a,Pde1a,111.0908,0.6354,0.3916,1.6227,0.1047,0.8
Pde1b,Pde1b,132.5916,-0.1965,0.1716,-1.1454,0.2521,0.893
Pde1c,Pde1c,4.1419,-0.1556,0.7169,-0.2171,0.8282,
Pde2a,Pde2a,547.1715,-0.225,0.1124,-2.0016,0.0453,0.7227
Pde3a,Pde3a,22.3823,-0.0156,0.3742,-0.0416,0.9668,0.9974
Pde3b,Pde3b,517.3313,0.0712,0.1415,0.5027,0.6151,0.966
Pde4a,Pde4a,604.5806,0.0805,0.0721,1.1167,0.2641,0.8981
Pde4b,Pde4b,975.0496,-0.0577,0.101,-0.571,0.568,0.9592
Pde4c,Pde4c,2.9724,0.461,0.854,0.5399,0.5893,
Pde4d,Pde4d,1784.0452,0.1636,0.0827,1.9792,0.0478,0.7227
Pde4dip,Pde4dip,5098.4813,-0.0303,0.071,-0.4266,0.6697,0.9702
Pde5a,Pde5a,609.6642,-0.1321,0.1736,-0.761,0.4467,0.9455
Pde6a,Pde6a,2.3244,-2.9559,1.2146,-2.4335,0.015,
Pde6b,Pde6b,1.3577,1.2212,1.4251,0.8569,0.3915,
Pde6d,Pde6d,1762.5042,-0.0508,0.0536,-0.949,0.3426,0.9246
Pde6g,Pde6g,1.8313,-1.224,1.0857,-1.1274,0.2596,
Pde6h,Pde6h,0.8635,-1.0744,1.6629,-0.6461,0.5182,
Pde7a,Pde7a,987.9577,-0.1278,0.0698,-1.8301,0.0672,0.7617
Pde7b,Pde7b,225.1726,0.2793,0.2469,1.1309,0.2581,0.8966
Pde8a,Pde8a,239.7363,-0.0556,0.1644,-0.3378,0.7355,0.9807
Pde8b,Pde8b,34.1041,0.1909,0.2625,0.7272,0.4671,0.9483
Pdf,Pdf,686.7991,-0.0293,0.0917,-0.3196,0.7493,0.9843
Pdgfa,Pdgfa,902.5509,-0.0222,0.067,-0.3316,0.7402,0.9825
Pdgfb,Pdgfb,688.754,-0.1439,0.203,-0.7088,0.4784,0.9498
Pdgfc,Pdgfc,4002.2273,0.0892,0.0725,1.231,0.2183,0.8877
Pdgfd,Pdgfd,197.9379,-0.121,0.217,-0.5576,0.5771,0.963
Pdgfra,Pdgfra,2047.0883,0.2931,0.0962,3.0482,0.0023,0.3249
Pdgfrb,Pdgfrb,16372.6043,0.1049,0.0461,2.275,0.0229,0.6144
Pdgfrl,Pdgfrl,5872.654,0.0405,0.0815,0.4966,0.6195,0.966
Pdha1,Pdha1,6280.1716,0.0897,0.0679,1.32,0.1868,0.874
Pdhb,Pdhb,3859.9953,-0.0596,0.0907,-0.6569,0.5113,0.9531
Pdhx,Pdhx,1190.3508,0.0007,0.0867,0.0079,0.9937,0.9993
Pdia2,Pdia2,1.9219,-0.0993,1.0178,-0.0975,0.9223,
Pdia3,Pdia3,26312.4485,-0.0384,0.0573,-0.67,0.5028,0.9515
Pdia4,Pdia4,7858.8142,-0.079,0.0846,-0.9338,0.3504,0.9271
Pdia5,Pdia5,1415.8228,-0.0765,0.0893,-0.8567,0.3916,0.9336
Pdia6,Pdia6,13535.2656,-0.1016,0.0693,-1.4658,0.1427,0.8395
Pdik1l,Pdik1l,295.8775,0.1119,0.1377,0.8124,0.4166,0.94
Pdk1,Pdk1,4316.3369,-0.4645,0.2465,-1.8843,0.0595,0.749
Pdk2,Pdk2,1234.5938,-0.0059,0.0966,-0.0613,0.9512,0.9974
Pdk3,Pdk3,1229.3977,-0.1041,0.0896,-1.1628,0.2449,0.8923
Pdk4,Pdk4,1400.8926,0.3392,0.072,4.7092,2.4874e-06,0.0062
Pdlim1,Pdlim1,2215.0835,-0.305,0.0762,-4.001,0.0001,0.0522
Pdlim2,Pdlim2,4865.7679,0.0435,0.0672,0.648,0.517,0.9548
Pdlim3,Pdlim3,4034.4737,-0.2372,0.1025,-2.314,0.0207,0.6047
Pdlim4,Pdlim4,4579.8557,-0.1546,0.0663,-2.3322,0.0197,0.5995
Pdlim5,Pdlim5,5675.0333,0.0747,0.072,1.0368,0.2998,0.9154
Pdlim7,Pdlim7,4556.3373,-0.1293,0.0667,-1.94,0.0524,0.7278
Pdp1,Pdp1,1539.5605,0.1217,0.0796,1.5286,0.1264,0.8164
Pdp2,Pdp2,134.2891,-0.0152,0.1305,-0.1168,0.907,0.9939
Pdpk1,Pdpk1,2936.5699,0.0754,0.0522,1.4436,0.1489,0.8436
Pdpn,Pdpn,11468.9808,-0.0989,0.082,-1.2063,0.2277,0.8911
Pdpr,Pdpr,359.2845,0.1175,0.0897,1.3088,0.1906,0.874
Pdrg1,Pdrg1,2126.1323,-0.0677,0.0838,-0.8078,0.4192,0.94
Pds5a,Pds5a,1351.0713,0.0437,0.1797,0.2432,0.8078,0.9881
Pds5b,Pds5b,1637.1329,0.0575,0.1521,0.3778,0.7056,0.9744
Pdss1,Pdss1,194.1487,-0.0887,0.1295,-0.6844,0.4937,0.9515
Pdss2,Pdss2,354.5904,0.015,0.091,0.1644,0.8694,0.9906
Pdxdc1,Pdxdc1,4701.6113,-0.0009,0.0406,-0.0226,0.982,0.9984
Pdxk,Pdxk,1540.4071,0.1565,0.1285,1.2179,0.2233,0.8877
Pdxk-ps,Pdxk-ps,2.7927,0.3172,0.8029,0.395,0.6928,
Pdxp,Pdxp,472.4469,-0.0909,0.1425,-0.638,0.5234,0.9556
Pdzd11,Pdzd11,1686.1791,-0.0692,0.0829,-0.8345,0.404,0.9365
Pdzd2,Pdzd2,16.4764,-0.34,0.5267,-0.6454,0.5186,
Pdzd3,Pdzd3,0.8706,0.2381,1.5937,0.1494,0.8812,
Pdzd4,Pdzd4,229.7121,-0.1961,0.1082,-1.8126,0.0699,0.7617
Pdzd7,Pdzd7,41.3873,0.1565,0.2301,0.68,0.4965,0.9515
Pdzd8,Pdzd8,1007.4278,0.0666,0.1568,0.425,0.6708,0.9702
Pdzd9,Pdzd9,1.2517,0.9787,1.5015,0.6518,0.5145,
Pdzk1,Pdzk1,213.1651,0.0722,0.1224,0.5895,0.5555,0.9573
Pdzk1ip1,Pdzk1ip1,2.8993,0.8698,0.9757,0.8915,0.3727,
Pdzrn3,Pdzrn3,3394.5853,0.0579,0.0717,0.8072,0.4196,0.94
Pdzrn4,Pdzrn4,1.8293,-1.8532,1.1987,-1.5459,0.1221,
Pea15a,Pea15a,8905.0578,-0.0704,0.0493,-1.4299,0.1527,0.8495
Peak1,Peak1,4594.9177,0.2003,0.0889,2.2538,0.0242,0.6265
Pear1,Pear1,289.4183,0.0795,0.1263,0.6292,0.5292,0.9568
Pebp1,Pebp1,9782.0148,0,0.0895,0.0005,0.9996,0.9999
Pebp4,Pebp4,1.7489,-1.3679,1.1314,-1.2091,0.2266,
Pecam1,Pecam1,2.81,0.7356,0.8801,0.8358,0.4033,
Pecr,Pecr,555.5566,-0.093,0.091,-1.022,0.3068,0.9169
Pef1,Pef1,2227.8817,-0.0503,0.0641,-0.7842,0.4329,0.9453
Peg10,Peg10,1348.4522,-0.0912,0.1721,-0.5299,0.5962,0.964
Peg12,Peg12,59.5398,0.0429,0.258,0.1664,0.8679,0.9906
Peg13,Peg13,836.5126,0.0249,0.1322,0.1883,0.8507,0.9906
Peg3,Peg3,1895.2461,-0.003,0.1886,-0.016,0.9872,0.9992
Peli1,Peli1,314.5366,-0.0029,0.1464,-0.0196,0.9844,0.9991
Peli2,Peli2,1578.7824,0.1601,0.0711,2.2528,0.0243,0.6268
Peli3,Peli3,98.8186,0.174,0.2496,0.6972,0.4857,0.9515
Pelo,Pelo,627.8103,0.0108,0.0836,0.129,0.8973,0.9927
Pelp1,Pelp1,1696.6007,0.0036,0.0507,0.0715,0.943,0.9971
Pemt,Pemt,119.4486,-0.0963,0.1359,-0.7086,0.4786,0.9498
Penk,Penk,10.7787,0.5403,0.4716,1.1457,0.2519,
