feature,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Lrrc16b,Lrrc16b,3.08,0.7089,0.7938,0.893,0.3718,0.9995
Lrrc17,Lrrc17,4334.1995,0.0289,0.2627,0.1101,0.9123,0.9995
Lrrc19,Lrrc19,6.292,-0.261,0.5907,-0.4418,0.6587,0.9995
Lrrc2,Lrrc2,33.2927,0.1459,0.3443,0.4236,0.6718,0.9995
Lrrc20,Lrrc20,1509.1211,-0.0029,0.084,-0.0345,0.9725,0.9995
Lrrc23,Lrrc23,9.8436,0.0939,0.4844,0.1939,0.8462,0.9995
Lrrc24,Lrrc24,70.158,0.0021,0.1903,0.0109,0.9913,0.9995
Lrrc25,Lrrc25,0.3441,0.9357,2.6506,0.353,0.7241,0.9995
Lrrc26,Lrrc26,3.7727,-0.0285,0.7568,-0.0377,0.9699,0.9995
Lrrc27,Lrrc27,181.4191,-0.1283,0.1643,-0.7808,0.4349,0.9995
Lrrc28,Lrrc28,638.6821,0.0904,0.0986,0.9167,0.3593,0.9995
Lrrc29,Lrrc29,72.4516,-0.1526,0.186,-0.8205,0.4119,0.9995
Lrrc3,Lrrc3,0.4558,-1.0536,2.522,-0.4178,0.6761,0.9995
Lrrc30,Lrrc30,23.9,0.1367,0.4022,0.3399,0.7339,0.9995
Lrrc32,Lrrc32,708.6948,-0.1704,0.2003,-0.8508,0.3949,0.9995
Lrrc34,Lrrc34,7.3228,-0.4078,0.5582,-0.7306,0.465,0.9995
Lrrc39,Lrrc39,239.9355,0.1802,0.2394,0.7529,0.4515,0.9995
Lrrc4,Lrrc4,31.204,0.0281,0.3504,0.0801,0.9362,0.9995
Lrrc40,Lrrc40,1062.1723,-0.0405,0.1403,-0.2885,0.7729,0.9995
Lrrc41,Lrrc41,3967.138,0.0467,0.0629,0.7436,0.4571,0.9995
Lrrc42,Lrrc42,1662.2658,0.0677,0.0727,0.9301,0.3523,0.9995
Lrrc45,Lrrc45,980.6791,-0.1013,0.0665,-1.5239,0.1275,0.9995
Lrrc46,Lrrc46,32.9186,0.214,0.2549,0.8394,0.4012,0.9995
Lrrc47,Lrrc47,1318.233,-0.0596,0.0852,-0.7001,0.4839,0.9995
Lrrc48,Lrrc48,6.6313,0.1228,0.5529,0.2221,0.8243,0.9995
Lrrc49,Lrrc49,926.3343,-0.0573,0.1801,-0.3184,0.7502,0.9995
Lrrc4c,Lrrc4c,168.122,0.1155,0.2891,0.3995,0.6895,0.9995
Lrrc51,Lrrc51,166.7074,-0.0414,0.1631,-0.2538,0.7997,0.9995
Lrrc55,Lrrc55,22.3906,0.1119,0.4621,0.2422,0.8086,0.9995
Lrrc56,Lrrc56,60.844,0.1075,0.2619,0.4103,0.6816,0.9995
Lrrc57,Lrrc57,804.3149,-0.049,0.0897,-0.5468,0.5845,0.9995
Lrrc58,Lrrc58,3428.8655,0.0031,0.1874,0.0167,0.9867,0.9995
Lrrc59,Lrrc59,10508.0775,0.0674,0.0695,0.9701,0.332,0.9995
Lrrc6,Lrrc6,0.3437,0.9335,2.6517,0.352,0.7248,0.9995
Lrrc61,Lrrc61,349.8169,0.0499,0.1433,0.3485,0.7275,0.9995
Lrrc66,Lrrc66,4.6918,0.1433,0.6581,0.2178,0.8276,0.9995
Lrrc69,Lrrc69,0.4574,1.4147,2.4883,0.5685,0.5697,0.9995
Lrrc7,Lrrc7,0.6836,-1.4751,1.931,-0.7639,0.4449,0.9995
Lrrc71,Lrrc71,5.0266,-0.8877,0.6433,-1.3798,0.1676,0.9995
Lrrc73,Lrrc73,60.0251,0.2947,0.2179,1.3523,0.1763,0.9995
Lrrc74b,Lrrc74b,22.6058,0.0858,0.4176,0.2056,0.8371,0.9995
Lrrc75a,Lrrc75a,625.519,0.0704,0.095,0.741,0.4587,0.9995
Lrrc75b,Lrrc75b,630.3369,0.0561,0.1215,0.4614,0.6445,0.9995
Lrrc8a,Lrrc8a,1794.2985,0.0507,0.117,0.4338,0.6644,0.9995
Lrrc8b,Lrrc8b,267.8326,-0.3649,0.2115,-1.7256,0.0844,0.9995
Lrrc8c,Lrrc8c,477.8325,-0.2996,0.1204,-2.4873,0.0129,0.9995
Lrrc8d,Lrrc8d,748.7778,0.1051,0.1731,0.6073,0.5437,0.9995
Lrrc8e,Lrrc8e,334.5592,0.0125,0.1139,0.1094,0.9129,0.9995
Lrrc9,Lrrc9,1.1411,-1.0797,1.5745,-0.6857,0.4929,0.9995
Lrrcc1,Lrrcc1,318.9532,-0.1928,0.1284,-1.5019,0.1331,0.9995
Lrrd1,Lrrd1,10.8649,0.0099,0.4955,0.02,0.9841,0.9995
Lrrfip1,Lrrfip1,6107.5549,-0.0999,0.1224,-0.8162,0.4144,0.9995
Lrrfip2,Lrrfip2,1849.029,0.0654,0.1036,0.6314,0.5278,0.9995
Lrriq3,Lrriq3,22.6263,0.172,0.3445,0.4993,0.6176,0.9995
Lrrk1,Lrrk1,4600.0236,-0.0112,0.111,-0.1011,0.9194,0.9995
Lrrk2,Lrrk2,1834.25,-0.1324,0.0996,-1.3296,0.1837,0.9995
Lrrn1,Lrrn1,3345.159,-0.0742,0.2868,-0.2586,0.796,0.9995
Lrrn2,Lrrn2,3.549,1.1439,0.9366,1.2214,0.2219,0.9995
Lrrn3,Lrrn3,19.1082,-0.0057,0.3957,-0.0145,0.9884,0.9995
Lrrn4,Lrrn4,0.3441,-1.7844,2.6033,-0.6854,0.4931,0.9995
Lrrn4cl,Lrrn4cl,91.2775,-0.0241,0.2184,-0.1105,0.912,0.9995
Lrrtm2,Lrrtm2,26.0815,-0.3212,0.4821,-0.6664,0.5052,0.9995
Lrrtm3,Lrrtm3,0.6882,2.1268,1.8533,1.1475,0.2512,0.9995
Lrrtm4,Lrrtm4,1.0248,-0.4749,1.4644,-0.3243,0.7457,0.9995
Lrsam1,Lrsam1,972.2929,-0.0688,0.0823,-0.8357,0.4033,0.9995
Lrtm1,Lrtm1,11.2061,0.5684,1.0034,0.5665,0.571,0.9995
Lrtm2,Lrtm2,1.1405,0.5447,1.3932,0.391,0.6958,0.9995
Lrwd1,Lrwd1,1013.2137,0.0425,0.0952,0.4464,0.6553,0.9995
Lsg1,Lsg1,2282.5828,0.0392,0.0667,0.5877,0.5568,0.9995
Lsm1,Lsm1,1081.8959,0.0749,0.1152,0.6499,0.5158,0.9995
Lsm10,Lsm10,661.47,0.1633,0.144,1.1342,0.2567,0.9995
Lsm11,Lsm11,641.4161,-0.0156,0.0908,-0.1716,0.8638,0.9995
Lsm12,Lsm12,1186.4271,-0.0827,0.0748,-1.1059,0.2688,0.9995
Lsm14a,Lsm14a,5934.3548,-0.0763,0.0668,-1.1424,0.2533,0.9995
Lsm14b,Lsm14b,3220.9529,0.0736,0.1156,0.6367,0.5243,0.9995
Lsm2,Lsm2,720.1581,0.0831,0.1319,0.6301,0.5286,0.9995
Lsm3,Lsm3,888.3161,0.0099,0.1347,0.0738,0.9411,0.9995
Lsm4,Lsm4,895.6747,0.0601,0.097,0.6199,0.5354,0.9995
Lsm5,Lsm5,548.3198,0.0462,0.1201,0.3846,0.7005,0.9995
Lsm6,Lsm6,2109.7871,0.1139,0.141,0.8077,0.4193,0.9995
Lsm7,Lsm7,604.6231,0.1927,0.1307,1.4739,0.1405,0.9995
Lsm8,Lsm8,998.5943,0.0221,0.0979,0.2257,0.8215,0.9995
Lsmem1,Lsmem1,3.7773,-0.5003,0.7802,-0.6413,0.5214,0.9995
Lsp1,Lsp1,4129.41,0.0031,0.2221,0.0141,0.9887,0.9995
Lsr,Lsr,22.6295,-0.1776,0.4608,-0.3854,0.6999,0.9995
Lss,Lss,1500.7542,-0.1463,0.1296,-1.1289,0.2589,0.9995
Lst1,Lst1,4.1044,0.7882,0.8905,0.8851,0.3761,0.9995
Lta,Lta,7.2057,-0.3637,0.5402,-0.6733,0.5008,0.9995
Lta4h,Lta4h,4186.0385,0.0012,0.0654,0.019,0.9849,0.9995
Ltb4r1,Ltb4r1,0.5729,-1.4753,2.3931,-0.6165,0.5376,0.9995
Ltb4r2,Ltb4r2,0.4554,-1.0543,2.5226,-0.4179,0.676,0.9995
Ltbp1,Ltbp1,7837.2209,0.1348,0.1369,0.9847,0.3247,0.9995
Ltbp2,Ltbp2,10751.5787,-0.0582,0.0952,-0.6118,0.5406,0.9995
Ltbp3,Ltbp3,14991.3793,-0.0358,0.0698,-0.513,0.608,0.9995
Ltbp4,Ltbp4,3542.5682,-0.1686,0.2388,-0.7057,0.4804,0.9995
Ltbr,Ltbr,4726.5398,0.0576,0.1604,0.3591,0.7195,0.9995
Ltc4s,Ltc4s,60.5126,-0.205,0.3329,-0.6159,0.538,0.9995
Ltk,Ltk,0.6875,-0.7803,1.969,-0.3963,0.6919,0.9995
Ltn1,Ltn1,2144.945,-0.0397,0.1495,-0.2657,0.7905,0.9995
Ltv1,Ltv1,1604.122,0.0496,0.0907,0.5466,0.5846,0.9995
Luc7l,Luc7l,2691.508,0.0236,0.0671,0.3517,0.7251,0.9995
Luc7l2,Luc7l2,4224.4435,0.0333,0.1422,0.2338,0.8151,0.9995
Luc7l3,Luc7l3,1583.847,0.294,0.1646,1.7859,0.0741,0.9995
Lum,Lum,71.0239,-0.7216,0.5128,-1.4072,0.1594,0.9995
Lurap1,Lurap1,98.2736,0.2074,0.1708,1.2144,0.2246,0.9995
Lurap1l,Lurap1l,2551.9252,0.1427,0.1143,1.2488,0.2118,0.9995
Luzp1,Luzp1,4161.1856,-0.1027,0.1554,-0.6608,0.5087,0.9995
Luzp4,Luzp4,2.8585,-0.8159,0.8372,-0.9745,0.3298,0.9995
Lvrn,Lvrn,165.2722,-0.2626,0.1683,-1.5605,0.1186,0.9995
Lxn,Lxn,832.4138,-0.0096,0.1009,-0.0952,0.9241,0.9995
Ly6a,Ly6a,15769.3612,0.1092,0.3411,0.3203,0.7488,0.9995
Ly6c1,Ly6c1,2267.5925,-0.1093,0.2096,-0.5215,0.602,0.9995
Ly6c2,Ly6c2,773.0088,-0.3796,0.1807,-2.1012,0.0356,0.9995
Ly6d,Ly6d,13.3796,0.1186,0.6654,0.1782,0.8586,0.9995
Ly6e,Ly6e,18585.9376,0.0322,0.0809,0.3985,0.6902,0.9995
Ly6f,Ly6f,1.027,0.3932,1.9127,0.2056,0.8371,0.9995
Ly6g5b,Ly6g5b,3.3282,-0.0246,1.0353,-0.0238,0.981,0.9995
Ly6g6c,Ly6g6c,2.2838,0.6248,0.9293,0.6724,0.5013,0.9995
Ly6g6d,Ly6g6d,0.5705,-0.362,2.0507,-0.1765,0.8599,0.9995
Ly6g6e,Ly6g6e,0.573,0.7126,2.0542,0.3469,0.7287,0.9995
Ly6i,Ly6i,3.6639,-0.384,0.98,-0.3918,0.6952,0.9995
Ly75,Ly75,885.2528,-0.1371,0.0865,-1.5844,0.1131,0.9995
Ly9,Ly9,0.4544,1.0267,2.5451,0.4034,0.6866,0.9995
Ly96,Ly96,211.8421,0.0982,0.222,0.4426,0.658,0.9995
Lyar,Lyar,820.4549,0.0169,0.116,0.1453,0.8844,0.9995
Lyl1,Lyl1,11.7805,-0.3513,0.528,-0.6653,0.5059,0.9995
Lyn,Lyn,684.6557,-0.097,0.0892,-1.0875,0.2768,0.9995
Lynx1,Lynx1,3338.4147,0.0324,0.0814,0.3984,0.6904,0.9995
Lypd6,Lypd6,329.2581,-0.1356,0.2085,-0.6505,0.5154,0.9995
Lypd6b,Lypd6b,63.2508,-0.0131,0.3242,-0.0404,0.9678,0.9995
Lypla1,Lypla1,3014.3701,-0.0892,0.1351,-0.6603,0.509,0.9995
Lypla2,Lypla2,1614.2132,0.0516,0.0898,0.5741,0.5659,0.9995
Lyplal1,Lyplal1,212.1694,-0.1497,0.208,-0.7196,0.4718,0.9995
Lyrm1,Lyrm1,149.4566,-0.0551,0.125,-0.4408,0.6594,0.9995
Lyrm2,Lyrm2,776.6004,0.0501,0.0846,0.5925,0.5535,0.9995
Lyrm4,Lyrm4,353.5658,0.1108,0.1404,0.7897,0.4297,0.9995
Lyrm5,Lyrm5,1115.8482,0.0024,0.0959,0.0252,0.9799,0.9995
Lyrm7,Lyrm7,53.7343,-0.1071,0.2201,-0.4866,0.6265,0.9995
Lyrm9,Lyrm9,267.2145,-0.0769,0.0968,-0.7939,0.4273,0.9995
Lysmd1,Lysmd1,146.4914,0.1825,0.2217,0.8231,0.4105,0.9995
Lysmd2,Lysmd2,432.4034,0.1817,0.1678,1.0829,0.2788,0.9995
Lysmd3,Lysmd3,576.0889,0.0888,0.1533,0.5792,0.5625,0.9995
Lysmd4,Lysmd4,544.3093,0.1381,0.0859,1.6072,0.108,0.9995
Lyst,Lyst,1343.8478,-0.2773,0.183,-1.5151,0.1297,0.9995
Lyve1,Lyve1,1.1447,-1.7745,1.5691,-1.1309,0.2581,0.9995
Lyz2,Lyz2,29.4462,0.4367,0.3202,1.3638,0.1726,0.9995
Lyzl4,Lyzl4,1.0314,-0.2513,1.923,-0.1307,0.896,0.9995
Lyzl4os,Lyzl4os,0.572,-0.3765,2.4628,-0.1529,0.8785,0.9995
Lzic,Lzic,1709.883,0.0637,0.074,0.8605,0.3895,0.9995
Lztfl1,Lztfl1,587.8157,0.1046,0.1468,0.7124,0.4762,0.9995
Lztr1,Lztr1,3723.9398,0.0248,0.0995,0.2496,0.8029,0.9995
Lzts1,Lzts1,107.628,-0.0724,0.26,-0.2783,0.7808,0.9995
Lzts2,Lzts2,3616.1841,0.0423,0.1092,0.3873,0.6985,0.9995
Lzts3,Lzts3,746.175,-0.2143,0.1255,-1.7068,0.0879,0.9995
M1ap,M1ap,25.2721,-0.1807,0.291,-0.6209,0.5347,0.9995
M6pr,M6pr,7894.1392,0.0148,0.1144,0.1296,0.8969,0.9995
Maats1,Maats1,19.1889,-0.3441,0.3314,-1.0384,0.2991,0.9995
Mab21l1,Mab21l1,1.259,0.3614,1.3948,0.2591,0.7955,0.9995
Mab21l3,Mab21l3,93.2912,0.1707,0.1683,1.0142,0.3105,0.9995
Macc1,Macc1,104.5561,-0.2926,0.3964,-0.7382,0.4604,0.9995
Macf1,Macf1,15096.8035,-0.105,0.2628,-0.3995,0.6895,0.9995
Macrod1,Macrod1,1383.2273,0.0893,0.1682,0.5312,0.5953,0.9995
Macrod2,Macrod2,7.7645,-0.0173,0.6308,-0.0274,0.9781,0.9995
Mad1l1,Mad1l1,1064.2208,0.0564,0.1283,0.4395,0.6603,0.9995
Mad2l1,Mad2l1,1133.0897,-0.0489,0.3087,-0.1583,0.8742,0.9995
Mad2l1bp,Mad2l1bp,867.5187,0.034,0.0978,0.3478,0.728,0.9995
Mad2l2,Mad2l2,494.2715,-0.017,0.1258,-0.1355,0.8922,0.9995
Madcam1,Madcam1,0.5703,-0.3614,2.0507,-0.1762,0.8601,0.9995
Madd,Madd,959.1728,-0.078,0.1405,-0.5554,0.5786,0.9995
Maea,Maea,5924.7183,0.08,0.0586,1.3653,0.1722,0.9995
Maf,Maf,1042.3727,-0.0173,0.1734,-0.0995,0.9208,0.9995
Maf1,Maf1,4839.6274,0.043,0.1292,0.3332,0.739,0.9995
Mafa,Mafa,75.3363,0.2323,0.3224,0.7206,0.4711,0.9995
Mafb,Mafb,12.1174,-0.6313,0.501,-1.26,0.2077,0.9995
Maff,Maff,2188.4579,0.1616,0.3856,0.4191,0.6752,0.9995
Mafg,Mafg,1286.7964,-0.0166,0.1893,-0.0879,0.9299,0.9995
Mafk,Mafk,2065.3233,0.0188,0.1368,0.1374,0.8907,0.9995
Magea3,Magea3,1.603,0.1064,1.1982,0.0888,0.9292,0.9995
Magea5,Magea5,0.7996,1.4231,1.6705,0.8519,0.3943,0.9995
Magea8,Magea8,32.5996,-0.0357,0.2557,-0.1395,0.889,0.9995
Mageb18,Mageb18,5.0347,-0.6847,0.6872,-0.9963,0.3191,0.9995
Mageb3,Mageb3,1.1441,0.1138,1.3638,0.0835,0.9335,0.9995
Mageb4,Mageb4,0.4597,0.2124,2.57,0.0826,0.9341,0.9995
Maged1,Maged1,31956.2362,0.0117,0.0557,0.2099,0.8338,0.9995
Maged2,Maged2,3564.9938,0.0039,0.1091,0.0355,0.9717,0.9995
Magee1,Magee1,1265.3066,-0.0115,0.0776,-0.148,0.8824,0.9995
Magef1,Magef1,119.5823,0.3792,0.2541,1.4923,0.1356,0.9995
Magi1,Magi1,589.1895,-0.19,0.1181,-1.609,0.1076,0.9995
Magi2,Magi2,76.8971,0.0058,0.1738,0.0334,0.9734,0.9995
Magi3,Magi3,1649.0018,-0.0891,0.1408,-0.633,0.5267,0.9995
Magix,Magix,3.9912,1.4642,0.9366,1.5633,0.118,0.9995
Magoh,Magoh,1656.6023,0.0168,0.0663,0.2535,0.7999,0.9995
Magohb,Magohb,434.1761,0.0321,0.1035,0.3097,0.7568,0.9995
Magt1,Magt1,3271.8062,-0.1462,0.1772,-0.8247,0.4096,0.9995
Mak,Mak,0.7971,1.2714,2.0136,0.6314,0.5278,0.9995
Mak16,Mak16,1473.9228,0.1815,0.1055,1.7202,0.0854,0.9995
Mal,Mal,65.6907,0.2614,0.4874,0.5362,0.5918,0.9995
Mal2,Mal2,1.2657,-1.2924,1.8304,-0.7061,0.4801,0.9995
Malat1,Malat1,8407.0686,-0.4032,0.2073,-1.9447,0.0518,0.9995
Mall,Mall,0.4594,-1.0672,2.5214,-0.4233,0.6721,0.9995
Malsu1,Malsu1,578.9803,0.1394,0.1496,0.9314,0.3516,0.9995
Malt1,Malt1,327.7347,-0.0044,0.1457,-0.0305,0.9757,0.9995
Mamdc2,Mamdc2,1336.4965,0.0103,0.2272,0.0455,0.9637,0.9995
Mamdc4,Mamdc4,72.7871,0.1513,0.1886,0.8019,0.4226,0.9995
Maml1,Maml1,2025.1501,-0.0559,0.0824,-0.678,0.4978,0.9995
Maml2,Maml2,537.4017,-0.0903,0.1825,-0.4949,0.6207,0.9995
Maml3,Maml3,925.2007,-0.2159,0.1259,-1.7155,0.0862,0.9995
Mamld1,Mamld1,2.399,-0.0493,1.1732,-0.0421,0.9665,0.9995
Mamstr,Mamstr,99.0814,-0.0115,0.31,-0.0371,0.9704,0.9995
Man1a,Man1a,162.4869,-0.1945,0.1623,-1.1985,0.2307,0.9995
Man1a2,Man1a2,2074.2215,-0.0026,0.1312,-0.0202,0.9839,0.9995
Man1b1,Man1b1,4398.9786,-0.0295,0.0694,-0.4246,0.6711,0.9995
Man1c1,Man1c1,3638.8575,-0.0702,0.1285,-0.546,0.5851,0.9995
Man2a1,Man2a1,4936.4819,-0.0954,0.1202,-0.7936,0.4274,0.9995
Man2a2,Man2a2,5285.0081,-0.0907,0.0948,-0.9573,0.3384,0.9995
Man2b1,Man2b1,2988.4543,-0.0952,0.0934,-1.0192,0.3081,0.9995
Man2b2,Man2b2,2664.7347,-0.1144,0.082,-1.3949,0.163,0.9995
Man2c1,Man2c1,1598.6565,0.0746,0.1161,0.6424,0.5206,0.9995
Man2c1os,Man2c1os,5.2434,-0.012,0.7706,-0.0156,0.9876,0.9995
Manba,Manba,965.6913,-0.0826,0.121,-0.6827,0.4948,0.9995
Manbal,Manbal,1277.7793,0.1508,0.1235,1.2217,0.2218,0.9995
Manea,Manea,1219.6544,-0.0154,0.1403,-0.1098,0.9125,0.9995
Maneal,Maneal,5.8361,-0.4901,0.6716,-0.7298,0.4655,0.9995
Manf,Manf,9626.3092,-0.044,0.1304,-0.3377,0.7356,0.9995
Mannr,Mannr,3.6595,-0.2635,0.7828,-0.3366,0.7364,0.9995
Mansc1,Mansc1,6.9681,-0.028,0.5819,-0.0481,0.9617,0.9995
Mansc4,Mansc4,5.6055,-0.5092,0.5822,-0.8746,0.3818,0.9995
Maoa,Maoa,4482.5877,0.0978,0.2224,0.4399,0.66,0.9995
Maob,Maob,19.4517,-0.2823,0.3721,-0.7587,0.4481,0.9995
Map1a,Map1a,5166.144,-0.0834,0.0594,-1.4036,0.1604,0.9995
Map1b,Map1b,6740.1725,-0.1201,0.2452,-0.4897,0.6244,0.9995
Map1lc3a,Map1lc3a,2963.994,0.0774,0.074,1.0447,0.2962,0.9995
Map1lc3b,Map1lc3b,10603.3416,0.0828,0.172,0.4815,0.6301,0.9995
Map1s,Map1s,1810.2207,-0.0651,0.0992,-0.6559,0.5119,0.9995
Map2,Map2,311.4171,-0.4944,0.4809,-1.028,0.3039,0.9995
Map2k1,Map2k1,6121.0769,-0.0231,0.1324,-0.1749,0.8612,0.9995
Map2k2,Map2k2,3414.1191,0.0427,0.0596,0.7162,0.4739,0.9995
Map2k3,Map2k3,4242.9851,0.0772,0.1,0.7721,0.44,0.9995
Map2k3os,Map2k3os,97.9414,0.0413,0.1748,0.2361,0.8134,0.9995
Map2k4,Map2k4,2760.7141,-0.0813,0.108,-0.7527,0.4517,0.9995
Map2k5,Map2k5,1217.1268,0.0375,0.1277,0.2938,0.7689,0.9995
Map2k6,Map2k6,166.9958,0.0015,0.1252,0.0123,0.9902,0.9995
Map2k7,Map2k7,2451.8057,0.0329,0.0494,0.6673,0.5046,0.9995
Map3k1,Map3k1,285.166,-0.0298,0.1846,-0.1612,0.872,0.9995
Map3k10,Map3k10,1411.6768,0.0343,0.0833,0.4122,0.6802,0.9995
Map3k11,Map3k11,1228.9461,-0.0103,0.0797,-0.1295,0.8969,0.9995
Map3k12,Map3k12,917.0737,0.015,0.1156,0.1297,0.8968,0.9995
Map3k13,Map3k13,43.3179,-0.154,0.2874,-0.5358,0.5921,0.9995
Map3k14,Map3k14,1009.8645,-0.0149,0.1473,-0.1013,0.9193,0.9995
Map3k15,Map3k15,14.275,0.0693,0.4919,0.141,0.8879,0.9995
Map3k19,Map3k19,25.2613,0.096,0.3542,0.2709,0.7865,0.9995
Map3k2,Map3k2,1673.4829,-0.0258,0.1344,-0.1917,0.848,0.9995
Map3k3,Map3k3,2168.7027,0.0216,0.1206,0.1787,0.8582,0.9995
Map3k4,Map3k4,2074.6958,-0.0953,0.0646,-1.4749,0.1402,0.9995
Map3k5,Map3k5,53.4613,-0.0035,0.2401,-0.0146,0.9883,0.9995
Map3k6,Map3k6,353.8925,-0.064,0.1,-0.6405,0.5218,0.9995
Map3k7,Map3k7,4361.1424,-0.0905,0.1005,-0.9004,0.3679,0.9995
Map3k7cl,Map3k7cl,258.8393,-0.3193,0.4193,-0.7616,0.4463,0.9995
Map3k8,Map3k8,782.4364,0.0438,0.3629,0.1206,0.904,0.9995
Map3k9,Map3k9,81.3167,0.0486,0.2241,0.217,0.8282,0.9995
Map4,Map4,17528.0596,-0.0596,0.0539,-1.1058,0.2688,0.9995
Map4k1,Map4k1,10.2923,0.2932,0.4612,0.6357,0.525,0.9995
Map4k2,Map4k2,610.5975,-0.1859,0.1301,-1.4292,0.1529,0.9995
Map4k3,Map4k3,1155.1643,-0.1954,0.1388,-1.4076,0.1593,0.9995
Map4k4,Map4k4,21485.4794,-0.0251,0.0554,-0.4542,0.6497,0.9995
Map4k5,Map4k5,2057.4533,-0.058,0.12,-0.4835,0.6287,0.9995
Map6,Map6,2883.9705,0.0398,0.1199,0.332,0.7399,0.9995
Map6d1,Map6d1,12.3373,-0.0262,0.4214,-0.0622,0.9504,0.9995
Map7,Map7,17.5048,0.1934,0.4103,0.4713,0.6374,0.9995
Map7d1,Map7d1,10222.6142,0.021,0.1215,0.1727,0.8629,0.9995
Map9,Map9,160.2925,0.048,0.177,0.2713,0.7862,0.9995
Mapk1,Mapk1,9793.5046,0.0434,0.0674,0.644,0.5196,0.9995
Mapk10,Mapk10,0.4554,-1.0543,2.5226,-0.4179,0.676,0.9995
Mapk11,Mapk11,631.2416,0.0146,0.0886,0.1646,0.8693,0.9995
Mapk12,Mapk12,978.7514,0.0533,0.0622,0.8571,0.3914,0.9995
Mapk13,Mapk13,43.849,0.008,0.264,0.0303,0.9758,0.9995
Mapk14,Mapk14,3684.0763,0.0904,0.1159,0.7805,0.4351,0.9995
Mapk15,Mapk15,44.7175,-0.2738,0.2706,-1.0118,0.3116,0.9995
Mapk1ip1,Mapk1ip1,330.3094,-0.0461,0.1143,-0.4035,0.6866,0.9995
Mapk1ip1l,Mapk1ip1l,4762.7886,0.0546,0.0851,0.6412,0.5214,0.9995
Mapk3,Mapk3,5041.8643,-0.0046,0.0908,-0.0505,0.9597,0.9995
Mapk4,Mapk4,69.7419,-0.1011,0.2642,-0.3828,0.7019,0.9995
Mapk6,Mapk6,7378.2667,-0.0591,0.0781,-0.7576,0.4487,0.9995
Mapk7,Mapk7,1242.4355,0.0282,0.0804,0.3507,0.7258,0.9995
Mapk8,Mapk8,1326.1912,-0.0457,0.1666,-0.2746,0.7836,0.9995
Mapk8ip1,Mapk8ip1,1550.1968,-0.1369,0.1713,-0.7992,0.4242,0.9995
Mapk8ip3,Mapk8ip3,3070.7683,-0.0592,0.064,-0.9249,0.355,0.9995
Mapk9,Mapk9,2121.8331,-0.023,0.0711,-0.3232,0.7465,0.9995
Mapkap1,Mapkap1,2987.6335,-0.0633,0.049,-1.2906,0.1968,0.9995
Mapkapk2,Mapkapk2,6502.8518,0.0212,0.0637,0.3325,0.7395,0.9995
Mapkapk3,Mapkapk3,35.6413,0.153,0.2683,0.5702,0.5686,0.9995
Mapkapk5,Mapkapk5,1604.2973,-0.0217,0.0576,-0.3771,0.7061,0.9995
Mapkbp1,Mapkbp1,1544.8029,-0.0136,0.0622,-0.2191,0.8266,0.9995
Mapre1,Mapre1,8113.1585,-0.0208,0.1109,-0.1877,0.8511,0.9995
Mapre2,Mapre2,1664.1205,-0.1001,0.1103,-0.908,0.3639,0.9995
Mapre3,Mapre3,2896.0265,0.0632,0.0672,0.9405,0.3469,0.9995
Mapt,Mapt,54.4731,-0.3092,0.2705,-1.1429,0.2531,0.9995
Marcks,Marcks,14420.9053,-0.1472,0.1278,-1.1517,0.2494,0.9995
Marcksl1,Marcksl1,2560.0431,0.1255,0.0742,1.6914,0.0908,0.9995
Marf1,Marf1,2589.273,-0.0613,0.0877,-0.6988,0.4847,0.9995
Mark1,Mark1,55.5587,0.2823,0.5077,0.5561,0.5781,0.9995
Mark2,Mark2,2703.8976,-0.0096,0.0552,-0.1746,0.8614,0.9995
Mark3,Mark3,3687.305,-0.0182,0.079,-0.2302,0.818,0.9995
Mark4,Mark4,906.5146,-0.0414,0.0735,-0.5631,0.5734,0.9995
Mars,Mars,6400.7168,0.0437,0.0703,0.6226,0.5336,0.9995
Mars2,Mars2,300.7154,-0.007,0.2205,-0.0319,0.9746,0.9995
Marveld1,Marveld1,3169.21,0.0342,0.0786,0.4355,0.6632,0.9995
Marveld2,Marveld2,3.0933,0.0869,1.0296,0.0844,0.9328,0.9995
Marveld3,Marveld3,1.7205,-0.4555,1.074,-0.4242,0.6715,0.9995
Mas1,Mas1,0.8003,0.2838,1.7329,0.1638,0.8699,0.9995
Masp1,Masp1,4127.5471,0.0925,0.3527,0.2623,0.7931,0.9995
Masp2,Masp2,7.4121,0.509,0.7477,0.6807,0.496,0.9995
Mast1,Mast1,216.1268,-0.0083,0.1545,-0.0538,0.9571,0.9995
Mast2,Mast2,4825.0108,-0.0596,0.0722,-0.8247,0.4095,0.9995
Mast3,Mast3,1710.9404,-0.0384,0.0659,-0.5837,0.5594,0.9995
Mast4,Mast4,2514.1375,-0.1116,0.0927,-1.2032,0.2289,0.9995
Mastl,Mastl,413.6643,-0.0375,0.2994,-0.1252,0.9004,0.9995
Mat1a,Mat1a,1.6026,-0.2915,1.1241,-0.2593,0.7954,0.9995
Mat2a,Mat2a,11623.7724,0.0762,0.0599,1.2724,0.2032,0.9995
Mat2b,Mat2b,2997.48,0.0579,0.0959,0.6036,0.5461,0.9995
Matk,Matk,21.2719,0.0109,0.3475,0.0313,0.975,0.9995
Matn2,Matn2,7888.4063,-0.0138,0.0552,-0.2498,0.8028,0.9995
