feature,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Ptgr2,Ptgr2,2285.8472,-0.0436,0.1144,-0.381,0.7032,0.9638
Ptgs1,Ptgs1,7181.6863,0.4368,0.2952,1.4798,0.1389,0.7895
Ptgs2,Ptgs2,1613.768,0.7439,0.6707,1.1092,0.2673,0.8562
Ptgs2os,Ptgs2os,13.4538,-0.6842,0.4707,-1.4534,0.1461,0.7928
Ptgs2os2,Ptgs2os2,37.6779,0.1843,0.4394,0.4195,0.6748,0.9598
Pth1r,Pth1r,98.9572,-0.5838,0.2901,-2.0125,0.0442,0.7364
Pthlh,Pthlh,17.3479,-0.8906,0.4748,-1.876,0.0607,0.7456
Ptk2,Ptk2,3454.8207,0.0189,0.0633,0.2991,0.7649,0.97
Ptk2b,Ptk2b,1097.0795,-0.0219,0.1043,-0.2099,0.8337,0.9774
Ptk7,Ptk7,3694.1712,-0.0536,0.1006,-0.5326,0.5943,0.9385
Ptma,Ptma,21423.7424,0.0315,0.2044,0.1539,0.8777,0.982
Ptms,Ptms,12529.0171,-0.1825,0.1226,-1.4885,0.1366,0.787
Ptn,Ptn,141.3048,-1.3906,0.4224,-3.2917,0.001,0.5459
Ptov1,Ptov1,3505.5318,-0.0359,0.0979,-0.3666,0.7139,0.9662
Ptp4a1,Ptp4a1,371.0737,-0.0925,0.1784,-0.5185,0.6041,0.941
Ptp4a2,Ptp4a2,14038.6168,-0.0588,0.121,-0.4857,0.6272,0.9451
Ptp4a3,Ptp4a3,2444.022,0.073,0.0797,0.9164,0.3594,0.8863
Ptpdc1,Ptpdc1,770.4109,-0.0304,0.0747,-0.4066,0.6843,0.9623
Ptpmt1,Ptpmt1,955.4471,0.0822,0.1028,0.7994,0.424,0.906
Ptpn1,Ptpn1,3891.7375,0.0026,0.0711,0.0361,0.9712,0.999
Ptpn11,Ptpn11,9323.7865,-0.0518,0.0651,-0.7961,0.426,0.9068
Ptpn12,Ptpn12,3428.1272,-0.0841,0.1257,-0.6693,0.5033,0.9188
Ptpn13,Ptpn13,1515.6035,-0.0527,0.0856,-0.6156,0.5381,0.9275
Ptpn14,Ptpn14,3812.892,-0.1198,0.0695,-1.7234,0.0848,0.7604
Ptpn18,Ptpn18,0.8258,-0.3847,1.9297,-0.1993,0.842,0.9775
Ptpn2,Ptpn2,1297.5812,0.0115,0.1066,0.1075,0.9144,0.9874
Ptpn21,Ptpn21,2814.2067,-0.0686,0.1139,-0.6027,0.5467,0.9289
Ptpn22,Ptpn22,214.2036,0.2952,0.1924,1.5338,0.1251,0.7753
Ptpn23,Ptpn23,3326.5689,0.1444,0.1102,1.3098,0.1903,0.8161
Ptpn3,Ptpn3,893.0014,0.1197,0.1343,0.8912,0.3728,0.893
Ptpn4,Ptpn4,110.7428,-0.1323,0.2786,-0.4749,0.6349,0.9479
Ptpn5,Ptpn5,25.6828,-0.075,0.381,-0.1969,0.8439,0.9775
Ptpn6,Ptpn6,84.5006,-0.3174,0.2071,-1.5325,0.1254,0.7753
Ptpn7,Ptpn7,4.177,-0.9547,0.7879,-1.2117,0.2256,0.8321
Ptpn9,Ptpn9,3138.0165,0.0929,0.1275,0.7286,0.4663,0.9163
Ptpra,Ptpra,5188.2084,0.1767,0.1017,1.7367,0.0824,0.7572
Ptprb,Ptprb,25.9296,-0.3834,0.3102,-1.236,0.2165,0.8286
Ptprc,Ptprc,0.7387,-0.3741,1.8726,-0.1998,0.8417,0.9775
Ptprcap,Ptprcap,7.9435,-0.2863,0.53,-0.5401,0.5891,0.9364
Ptprd,Ptprd,760.7068,-0.2637,0.2841,-0.9282,0.3533,0.8839
Ptpre,Ptpre,356.1711,-0.0706,0.1298,-0.5443,0.5863,0.9355
Ptprf,Ptprf,2477.176,-0.1345,0.0751,-1.7916,0.0732,0.752
Ptprg,Ptprg,1832.6949,0.1662,0.118,1.4084,0.159,0.8015
Ptprj,Ptprj,572.4597,0.0161,0.155,0.1042,0.917,0.9879
Ptprk,Ptprk,4566.159,0.4414,0.2491,1.7718,0.0764,0.7567
Ptprm,Ptprm,986.3163,0.4159,0.2831,1.4694,0.1417,0.7919
Ptprn,Ptprn,18.7852,-0.3794,0.39,-0.9729,0.3306,0.8768
Ptprn2,Ptprn2,69.1504,-0.1722,0.1975,-0.872,0.3832,0.8935
Ptprq,Ptprq,18.2013,0.1133,0.4528,0.2503,0.8024,0.9719
Ptprr,Ptprr,50.9901,0.2118,0.2421,0.8751,0.3815,0.8935
Ptprs,Ptprs,9083.6268,0.1273,0.0941,1.3537,0.1758,0.8104
Ptpru,Ptpru,12.217,0.3431,0.5172,0.6633,0.5071,0.9188
Ptprv,Ptprv,190.3102,-0.6319,0.3164,-1.9975,0.0458,0.7364
Ptrf,Ptrf,16736.5698,-0.1716,0.1301,-1.3193,0.1871,0.8161
Ptrh1,Ptrh1,742.8716,0.7593,0.3805,1.9956,0.046,0.7364
Ptrh2,Ptrh2,875.1766,0.0252,0.0848,0.2966,0.7668,0.97
Ptrhd1,Ptrhd1,213.8509,0.0909,0.1578,0.5763,0.5644,0.9299
Pts,Pts,778.5444,0.0535,0.0897,0.5965,0.5508,0.929
Pttg1,Pttg1,949.0168,-0.711,0.3194,-2.2258,0.026,0.732
Pttg1ip,Pttg1ip,12992.1276,0.1834,0.0995,1.8436,0.0652,0.7457
Ptx3,Ptx3,1233.1406,0.9982,0.6964,1.4334,0.1517,0.7971
Puf60,Puf60,6432.2668,-0.022,0.0689,-0.3191,0.7496,0.9694
Pum1,Pum1,4010.6218,-0.0462,0.0674,-0.6864,0.4924,0.9181
Pum2,Pum2,4841.1165,-0.0474,0.1754,-0.2704,0.7869,0.97
Pura,Pura,179.3193,-0.1646,0.1391,-1.1833,0.2367,0.8369
Purb,Purb,10325.075,-0.2167,0.2573,-0.8421,0.3998,0.9011
Purg,Purg,216.8642,-0.0408,0.121,-0.3373,0.7359,0.9694
Pus1,Pus1,1089.9797,0.0961,0.1167,0.8238,0.4101,0.9033
Pus10,Pus10,826.5038,-0.1541,0.1734,-0.8887,0.3741,0.893
Pus3,Pus3,407.0982,-0.0592,0.1315,-0.4499,0.6528,0.9548
Pus7,Pus7,1815.6012,-0.0737,0.1133,-0.6507,0.5153,0.9201
Pus7l,Pus7l,442.6724,-0.2161,0.1335,-1.6186,0.1055,0.771
Pusl1,Pusl1,340.4858,0.2094,0.1918,1.0916,0.275,0.8588
Pvalb,Pvalb,78.1034,-0.5656,0.543,-1.0417,0.2976,0.8608
Pvr,Pvr,2203.158,0.3727,0.2141,1.7407,0.0817,0.7572
Pvrl1,Pvrl1,587.6022,0.2047,0.1567,1.3066,0.1913,0.8163
Pvrl2,Pvrl2,1409.7636,0.2763,0.1911,1.4459,0.1482,0.7958
Pvrl3,Pvrl3,874.2509,-0.1164,0.1585,-0.7346,0.4626,0.9152
Pvrl4,Pvrl4,15.1611,-0.1692,0.4139,-0.4087,0.6828,0.962
Pvt1,Pvt1,477.4864,0.1712,0.254,0.674,0.5003,0.9182
Pwp1,Pwp1,2325.3599,-0.0093,0.0526,-0.1768,0.8597,0.98
Pwp2,Pwp2,1449.9682,0.1106,0.124,0.8917,0.3726,0.893
Pwwp2a,Pwwp2a,472.0315,-0.1761,0.1925,-0.9145,0.3604,0.8868
Pwwp2b,Pwwp2b,462.1606,0.0157,0.1146,0.1371,0.891,0.9839
Pxdc1,Pxdc1,821.4194,0.1909,0.1389,1.3744,0.1693,0.8052
Pxdn,Pxdn,10076.5954,-0.4794,0.2097,-2.2862,0.0222,0.732
Pxk,Pxk,1844.0903,-0.1191,0.0598,-1.9911,0.0465,0.7364
Pxmp2,Pxmp2,43.5827,-0.0421,0.3111,-0.1354,0.8923,0.9841
Pxmp4,Pxmp4,526.083,-0.1009,0.1464,-0.689,0.4908,0.9181
Pxn,Pxn,3542.5506,-0.0139,0.068,-0.2043,0.8381,0.9775
Pxylp1,Pxylp1,2335.3377,-0.0742,0.0796,-0.9319,0.3514,0.8839
Pycard,Pycard,1.5653,-0.342,1.095,-0.3123,0.7548,0.9694
Pycr1,Pycr1,455.5182,-0.0952,0.1056,-0.901,0.3676,0.8911
Pycr2,Pycr2,1607.3446,0.0019,0.1136,0.0171,0.9864,1
Pycrl,Pycrl,775.5954,-0.0585,0.1098,-0.5328,0.5942,0.9385
Pydc3,Pydc3,0.525,0.4908,2.3785,0.2064,0.8365,0.9774
Pygb,Pygb,2984.6914,0.0878,0.1184,0.7414,0.4585,0.9139
Pygl,Pygl,73.7454,0.3529,0.3077,1.147,0.2514,0.8443
Pygm,Pygm,2300.5272,-0.2867,0.3292,-0.8709,0.3838,0.8935
Pygo1,Pygo1,65.0925,-0.4169,0.1954,-2.1331,0.0329,0.732
Pygo2,Pygo2,2999.5135,0.0029,0.072,0.0403,0.9678,0.9988
Pyroxd1,Pyroxd1,355.1053,-0.125,0.1552,-0.805,0.4208,0.9054
Pyroxd2,Pyroxd2,41.9577,0.2203,0.2825,0.7796,0.4357,0.9091
Pyurf,Pyurf,424.3393,0.1461,0.1206,1.2113,0.2258,0.8321
Pzp,Pzp,5.0145,-0.2691,0.6302,-0.4271,0.6693,0.9572
Qars,Qars,4454.5495,0.1423,0.0961,1.4813,0.1385,0.7891
Qdpr,Qdpr,1167.005,0.1595,0.0791,2.0169,0.0437,0.7364
Qk,Qk,8611.3587,-0.2146,0.2596,-0.8269,0.4083,0.9033
Qpct,Qpct,374.7527,-0.026,0.2195,-0.1184,0.9057,0.9867
Qpctl,Qpctl,613.589,0.0932,0.124,0.7514,0.4524,0.9121
Qprt,Qprt,5.0275,0.7948,0.6495,1.2237,0.2211,0.8307
Qrfp,Qrfp,150.544,-0.0467,0.2697,-0.1732,0.8625,0.9807
Qrfpr,Qrfpr,1.6764,1.3593,1.2735,1.0674,0.2858,0.8606
Qrich1,Qrich1,3940.2039,0.0183,0.0521,0.3501,0.7262,0.9691
Qrich2,Qrich2,1.1397,0.5056,1.6286,0.3105,0.7562,0.9694
Qrsl1,Qrsl1,405.7158,-0.0803,0.1147,-0.6999,0.484,0.9168
Qser1,Qser1,1435.6612,-0.0779,0.2266,-0.3437,0.731,0.9694
Qsox1,Qsox1,12255.2086,0.1657,0.1201,1.3798,0.1677,0.8045
Qsox2,Qsox2,1507.9639,0.0806,0.1242,0.6485,0.5166,0.9209
Qtrt1,Qtrt1,403.1615,0.0689,0.1371,0.5024,0.6154,0.9427
Qtrtd1,Qtrtd1,761.288,-0.0413,0.134,-0.3083,0.7578,0.9694
R3hcc1,R3hcc1,1356.9781,0.0567,0.107,0.5299,0.5962,0.9389
R3hcc1l,R3hcc1l,747.5773,0.0305,0.121,0.2519,0.8011,0.9719
R3hdm1,R3hdm1,2033.804,-0.1916,0.1709,-1.1216,0.262,0.853
R3hdm2,R3hdm2,4175.1835,0.0498,0.0828,0.6007,0.548,0.9289
R3hdm4,R3hdm4,3390.7153,0.0797,0.0728,1.0947,0.2736,0.8588
R3hdml,R3hdml,1139.3421,-0.5189,0.4744,-1.0939,0.274,0.8588
R74862,R74862,94.3063,0.1473,0.1808,0.8145,0.4153,0.9033
Rab1,Rab1,9515.0764,-0.1072,0.1005,-1.0669,0.286,0.8606
Rab10,Rab10,8537.3041,-0.1531,0.1591,-0.9625,0.3358,0.8778
Rab10os,Rab10os,156.4147,0.2671,0.1824,1.4642,0.1431,0.7928
Rab11a,Rab11a,4155.535,0.0194,0.0538,0.3597,0.7191,0.9672
Rab11b,Rab11b,4338.7414,0.081,0.1276,0.6351,0.5254,0.9228
Rab11fip1,Rab11fip1,421.3114,0.0735,0.1233,0.5963,0.551,0.929
Rab11fip2,Rab11fip2,325.1584,-0.2053,0.2508,-0.8185,0.413,0.9033
Rab11fip3,Rab11fip3,1892.3248,0.094,0.0604,1.5576,0.1193,0.7753
Rab11fip5,Rab11fip5,3910.969,0.2346,0.155,1.5133,0.1302,0.777
Rab12,Rab12,4427.7428,-0.001,0.071,-0.0145,0.9884,1
Rab13,Rab13,977.1252,-0.0936,0.081,-1.1555,0.2479,0.843
Rab14,Rab14,8400.4332,-0.1118,0.0833,-1.3423,0.1795,0.8123
Rab15,Rab15,23.1092,-0.3331,0.29,-1.1486,0.2507,0.8443
Rab17,Rab17,0.3168,-0.6877,2.5718,-0.2674,0.7892,0.97
Rab18,Rab18,8155.2953,0.0088,0.0848,0.1032,0.9178,0.9879
Rab19,Rab19,0.5157,0.7794,2.3731,0.3284,0.7426,0.9694
Rab1b,Rab1b,5795.4116,0.0102,0.079,0.1296,0.8969,0.9854
Rab20,Rab20,109.073,0.6011,0.3783,1.5888,0.1121,0.7736
Rab21,Rab21,3432.6902,0.0163,0.0704,0.2308,0.8174,0.975
Rab22a,Rab22a,1524.0895,0.0681,0.0833,0.8175,0.4136,0.9033
Rab23,Rab23,1870.9444,-0.1081,0.0875,-1.2364,0.2163,0.8286
Rab24,Rab24,1802.0028,0.1009,0.0742,1.3608,0.1736,0.808
Rab26,Rab26,5.4453,-0.8208,0.6454,-1.2718,0.2034,0.8262
Rab26os,Rab26os,26.9164,-0.0825,0.555,-0.1487,0.8818,0.9824
Rab27a,Rab27a,51.2844,-0.6314,0.2989,-2.1127,0.0346,0.732
Rab27b,Rab27b,347.14,-0.0512,0.2309,-0.2217,0.8246,0.9766
Rab28,Rab28,1805.6259,0.0272,0.073,0.3728,0.7093,0.9661
Rab29,Rab29,221.1375,0.116,0.1446,0.8025,0.4223,0.906
Rab2a,Rab2a,9987.6551,-0.0018,0.0611,-0.0297,0.9763,0.9992
Rab2b,Rab2b,1071.2887,0.0329,0.0819,0.402,0.6877,0.9623
Rab30,Rab30,161.855,-0.1327,0.1903,-0.6972,0.4857,0.9168
Rab31,Rab31,10313.1756,0.046,0.0836,0.5507,0.5818,0.9352
Rab32,Rab32,984.961,0.4051,0.2262,1.7914,0.0732,0.752
Rab33a,Rab33a,14.0348,0.4554,0.5318,0.8563,0.3918,0.8983
Rab33b,Rab33b,1348.0434,-0.0868,0.0964,-0.9005,0.3679,0.8912
Rab34,Rab34,3725.0559,0.1042,0.1062,0.9818,0.3262,0.8747
Rab35,Rab35,2655.997,0.083,0.0849,0.9774,0.3284,0.8758
Rab36,Rab36,145.7982,0.1671,0.1355,1.2327,0.2177,0.8301
Rab37,Rab37,1.8868,0.0026,0.9629,0.0027,0.9979,1
Rab38,Rab38,228.2924,-0.5924,0.3849,-1.539,0.1238,0.7753
Rab39b,Rab39b,23.127,0.5411,0.4622,1.1705,0.2418,0.8407
Rab3a,Rab3a,626.9896,0.0704,0.0996,0.7068,0.4797,0.9168
Rab3b,Rab3b,24.1025,0.2126,0.3261,0.6519,0.5145,0.9199
Rab3c,Rab3c,0.3176,-0.6877,2.5704,-0.2675,0.789,0.97
Rab3d,Rab3d,1439.5576,0.144,0.0996,1.4457,0.1483,0.7958
Rab3gap1,Rab3gap1,3047.0322,0.0582,0.0887,0.6567,0.5114,0.9195
Rab3gap2,Rab3gap2,4058.3966,0.1217,0.0763,1.5953,0.1106,0.7736
Rab3il1,Rab3il1,558.5506,-0.0522,0.1801,-0.2901,0.7717,0.97
Rab3ip,Rab3ip,1229.2751,0.0491,0.0659,0.7448,0.4564,0.9134
Rab40b,Rab40b,639.9995,-0.1771,0.1886,-0.9393,0.3476,0.8829
Rab40c,Rab40c,1112.5734,0.158,0.1229,1.2861,0.1984,0.8231
Rab42,Rab42,8.369,0.0905,0.5136,0.1761,0.8602,0.98
Rab43,Rab43,2068.1385,0.2748,0.1477,1.8599,0.0629,0.7457
Rab44,Rab44,141.766,-0.228,0.3331,-0.6846,0.4936,0.9181
Rab4a,Rab4a,510.8674,0.0662,0.1075,0.616,0.5379,0.9275
Rab4b,Rab4b,1097.1637,0.1863,0.1284,1.4512,0.1467,0.7941
Rab5a,Rab5a,3435.9795,-0.0247,0.1334,-0.1854,0.8529,0.9789
Rab5b,Rab5b,6812.5021,0.1807,0.138,1.3091,0.1905,0.8161
Rab5c,Rab5c,5454.0672,0.0372,0.0894,0.4163,0.6772,0.9604
Rab6a,Rab6a,5538.0194,-0.1037,0.1307,-0.793,0.4278,0.9071
Rab6b,Rab6b,101.3949,-0.0189,0.2421,-0.078,0.9378,0.9923
Rab7,Rab7,14539.3759,0.1269,0.1065,1.1914,0.2335,0.8354
Rab7b,Rab7b,881.3909,0.3188,0.2285,1.3956,0.1628,0.8037
Rab8a,Rab8a,3059.2606,0.0701,0.0828,0.8463,0.3974,0.8991
Rab8b,Rab8b,1246.6456,-0.1553,0.1664,-0.9337,0.3504,0.8839
Rab9,Rab9,1785.7644,0.1963,0.1539,1.2759,0.202,0.8262
Rab9b,Rab9b,0.8463,-0.0001,1.8506,-0.0001,1,1
Rabac1,Rabac1,4005.2809,0.4121,0.2135,1.9302,0.0536,0.7365
Rabep1,Rabep1,2478.4684,-0.0409,0.2334,-0.1754,0.8608,0.9802
Rabep2,Rabep2,648.5163,0.0729,0.0898,0.8126,0.4164,0.9035
Rabepk,Rabepk,699.5261,-0.0511,0.1089,-0.4692,0.6389,0.949
Rabgap1,Rabgap1,3212.5685,-0.0178,0.104,-0.1712,0.864,0.9808
Rabgap1l,Rabgap1l,1029.3784,-0.015,0.154,-0.0974,0.9224,0.9891
Rabgef1,Rabgef1,1919.1487,-0.0705,0.0806,-0.8753,0.3814,0.8935
Rabggta,Rabggta,879.3526,0.1782,0.1347,1.323,0.1858,0.8161
Rabggtb,Rabggtb,3030.6891,0.0632,0.1273,0.4967,0.6194,0.9434
Rabif,Rabif,1198.5401,0.1437,0.0986,1.4582,0.1448,0.7928
Rabl2,Rabl2,529.9817,0.1079,0.1351,0.7989,0.4244,0.906
Rabl3,Rabl3,475.046,-0.1268,0.077,-1.6461,0.0997,0.7669
Rabl6,Rabl6,3941.1421,-0.0701,0.0843,-0.8322,0.4053,0.9033
Rac1,Rac1,14362.4412,-0.0533,0.0486,-1.0968,0.2727,0.8588
Rac3,Rac3,282.9209,0.1013,0.1668,0.6075,0.5435,0.9283
Racgap1,Racgap1,4414.769,-0.6724,0.3032,-2.2175,0.0266,0.732
Rad1,Rad1,752.4492,0.0528,0.0961,0.549,0.583,0.9353
Rad17,Rad17,974.7646,-0.1274,0.1702,-0.7485,0.4541,0.9127
Rad18,Rad18,346.3533,-0.5113,0.2342,-2.1834,0.029,0.732
Rad21,Rad21,11120.1754,-0.3286,0.1588,-2.0694,0.0385,0.732
Rad23a,Rad23a,4478.6319,0.0304,0.0879,0.3458,0.7295,0.9694
Rad23b,Rad23b,11600.4661,0.0484,0.0556,0.8712,0.3836,0.8935
Rad50,Rad50,707.9993,0.0304,0.1824,0.1665,0.8678,0.9818
Rad51,Rad51,560.881,-0.7064,0.3134,-2.2538,0.0242,0.732
Rad51ap1,Rad51ap1,237.7302,-0.9625,0.3508,-2.7436,0.0061,0.732
Rad51b,Rad51b,108.9821,-0.3818,0.2615,-1.4599,0.1443,0.7928
Rad51c,Rad51c,238.0739,-0.3465,0.1796,-1.9292,0.0537,0.7365
Rad51d,Rad51d,644.3732,0.0785,0.0826,0.9502,0.342,0.879
Rad52,Rad52,633.3917,0.1604,0.115,1.3951,0.163,0.8037
Rad54b,Rad54b,192.537,-0.6004,0.3344,-1.7954,0.0726,0.752
Rad54l,Rad54l,196.4994,-0.8042,0.3836,-2.0967,0.036,0.732
Rad54l2,Rad54l2,1647.7775,-0.0797,0.0762,-1.046,0.2956,0.8606
Rad9a,Rad9a,950.7948,0.0701,0.1284,0.5458,0.5852,0.9355
Rad9b,Rad9b,53.1868,0.1544,0.1927,0.8008,0.4232,0.906
Radil,Radil,170.0012,0.1347,0.1253,1.0752,0.2823,0.8606
Rae1,Rae1,2273.6847,0.0646,0.097,0.6663,0.5052,0.9188
Raet1a,Raet1a,33.296,0.0645,0.3568,0.1807,0.8566,0.9796
Raet1d,Raet1d,30.206,-0.0702,0.3135,-0.224,0.8228,0.9766
Raet1e,Raet1e,53.517,0.0305,0.2252,0.1354,0.8923,0.9841
Raf1,Raf1,4858.3758,0.1172,0.1035,1.1319,0.2577,0.8482
Rai1,Rai1,1787.0998,-0.0407,0.0609,-0.669,0.5035,0.9188
Rai14,Rai14,4733.0942,0.0336,0.0997,0.3371,0.736,0.9694
Rai2,Rai2,12.1273,-0.8971,0.4429,-2.0255,0.0428,0.7364
Rala,Rala,2885.8763,-0.1238,0.1206,-1.0265,0.3047,0.8637
Ralb,Ralb,3081.0841,-0.0804,0.1021,-0.7881,0.4306,0.9081
Ralbp1,Ralbp1,2876.8135,0.0055,0.0985,0.0559,0.9554,0.9953
Ralgapa1,Ralgapa1,1146.9067,-0.1317,0.2598,-0.5069,0.6122,0.942
Ralgapa2,Ralgapa2,479.3209,-0.091,0.1668,-0.5456,0.5853,0.9355
Ralgapb,Ralgapb,3238.4452,-0.0073,0.1211,-0.0603,0.9519,0.994
Ralgds,Ralgds,2933.283,0.2894,0.1568,1.8452,0.065,0.7457
Ralgps1,Ralgps1,183.5623,0.0597,0.143,0.4178,0.6761,0.9598
Ralgps2,Ralgps2,732.5512,-0.1647,0.2033,-0.8104,0.4177,0.9047
Raly,Raly,8233.0706,-0.191,0.1133,-1.6852,0.092,0.7643
Ralyl,Ralyl,0.4228,0.0028,2.4853,0.0011,0.9991,1
Ramp1,Ramp1,53.2637,-0.0307,0.2981,-0.103,0.9179,0.9879
Ramp2,Ramp2,80.5034,-0.312,0.3418,-0.9128,0.3614,0.8873
Ramp3,Ramp3,28.2588,-0.2931,0.327,-0.8963,0.3701,0.8925
Ran,Ran,13509.9968,-0.1106,0.0891,-1.2417,0.2143,0.8265
Ranbp1,Ranbp1,4114.4003,-0.1716,0.0897,-1.914,0.0556,0.7377
Ranbp10,Ranbp10,1715.1971,0.0306,0.0641,0.4768,0.6335,0.9472
Ranbp2,Ranbp2,2972.5926,0.0595,0.2532,0.2351,0.8141,0.9745
Ranbp3,Ranbp3,2787.0911,-0.0437,0.0622,-0.7037,0.4816,0.9168
Ranbp3l,Ranbp3l,420.3183,0.0927,0.2256,0.411,0.6811,0.9615
Ranbp6,Ranbp6,691.0906,-0.1339,0.2334,-0.5736,0.5662,0.9302
Ranbp9,Ranbp9,3185.3883,0.1255,0.0987,1.2708,0.2038,0.8262
Rangap1,Rangap1,4940.236,-0.3199,0.134,-2.3877,0.017,0.732
Rangrf,Rangrf,376.2219,0.0999,0.1219,0.8189,0.4128,0.9033
Rap1a,Rap1a,2452.409,-0.2192,0.1669,-1.3134,0.189,0.8161
Rap1b,Rap1b,9142.6857,0.0611,0.0642,0.9511,0.3416,0.879
Rap1gap,Rap1gap,153.6025,0.2449,0.23,1.0647,0.287,0.8606
Rap1gap2,Rap1gap2,3089.6729,-0.2569,0.2071,-1.2405,0.2148,0.8269
Rap1gds1,Rap1gds1,3507.7546,-0.1119,0.0505,-2.2155,0.0267,0.732
Rap2a,Rap2a,1388.7594,0.0701,0.1174,0.5968,0.5507,0.929
Rap2b,Rap2b,1413.6894,-0.0932,0.123,-0.7579,0.4485,0.912
Rap2c,Rap2c,1670.4676,-0.1693,0.2201,-0.7692,0.4418,0.9118
Rapgef1,Rapgef1,6361.0068,0.1157,0.0619,1.8685,0.0617,0.7456
Rapgef2,Rapgef2,1316.6655,-0.057,0.132,-0.432,0.6657,0.9563
Rapgef3,Rapgef3,189.6521,0.1373,0.1572,0.8736,0.3823,0.8935
Rapgef4,Rapgef4,24.818,-0.8067,0.474,-1.7018,0.0888,0.764
Rapgef6,Rapgef6,920.8735,-0.1377,0.2346,-0.5871,0.5571,0.929
Rapgefl1,Rapgefl1,223.413,-0.1861,0.1703,-1.0928,0.2745,0.8588
Raph1,Raph1,2421.3775,0.0346,0.1506,0.2297,0.8183,0.9753
Rapsn,Rapsn,2945.278,0.0169,0.1365,0.1241,0.9012,0.986
Rara,Rara,1921.5469,0.0634,0.0632,1.0028,0.3159,0.8701
Rarb,Rarb,15.9286,-0.0382,0.3476,-0.11,0.9124,0.9873
Rarg,Rarg,5374.5073,0.3003,0.1918,1.5659,0.1174,0.7753
Rarres1,Rarres1,2.2028,-0.5336,1.1284,-0.4729,0.6363,0.9487
Rarres2,Rarres2,177.1072,0.0011,0.3001,0.0037,0.997,1
Rars,Rars,4869.2365,-0.0044,0.0702,-0.0627,0.95,0.9939
Rars2,Rars2,840.3945,-0.1329,0.1149,-1.1565,0.2475,0.8426
Rasa1,Rasa1,2782.5828,-0.1613,0.2455,-0.6573,0.511,0.9195
Rasa2,Rasa2,556.8507,-0.0595,0.2028,-0.2934,0.7692,0.97
Rasa3,Rasa3,7572.2612,0.3738,0.2257,1.6562,0.0977,0.7669
Rasa4,Rasa4,1646.0718,0.1225,0.0716,1.7102,0.0872,0.764
Rasal2,Rasal2,1620.5189,-0.2434,0.2391,-1.0179,0.3087,0.8657
Rasd1,Rasd1,2.2075,-0.4934,1.078,-0.4577,0.6472,0.9533
Rasgef1a,Rasgef1a,6.3607,0.9898,0.9138,1.0831,0.2788,0.8588
Rasgef1b,Rasgef1b,6.3616,-0.2908,0.7333,-0.3966,0.6917,0.9623
Rasgrf1,Rasgrf1,0.9511,-0.9438,1.7851,-0.5287,0.597,0.9393
Rasgrf2,Rasgrf2,2.934,0.0865,0.8559,0.1011,0.9195,0.9879
Rasgrp1,Rasgrp1,0.8267,-1.2106,1.9129,-0.6329,0.5268,0.9228
Rasgrp2,Rasgrp2,4.8045,-0.3274,0.7724,-0.4239,0.6717,0.9578
Rasgrp3,Rasgrp3,15.5029,0.0044,0.3894,0.0113,0.9909,1
Rasgrp4,Rasgrp4,21.9825,0.3533,0.3064,1.1528,0.249,0.8438
Rasip1,Rasip1,6.4052,-0.6183,0.5935,-1.0417,0.2975,0.8608
Rasl10a,Rasl10a,33.5018,-0.1994,0.2667,-0.7476,0.4547,0.9127
Rasl10b,Rasl10b,4.9182,-0.3794,0.6311,-0.6012,0.5477,0.9289
Rasl11a,Rasl11a,565.3176,1.331,1.0492,1.2686,0.2046,0.8262
Rasl11b,Rasl11b,84.0453,0.1418,0.2645,0.536,0.592,0.9383
Rasl12,Rasl12,868.1857,0.0726,0.1323,0.5484,0.5834,0.9353
Rasl2-9,Rasl2-9,0.6323,-0.8682,1.8829,-0.4611,0.6447,0.9518
Rassf1,Rassf1,2330.8263,0.1464,0.1922,0.7621,0.446,0.912
Rassf2,Rassf2,573.0028,0.0522,0.1683,0.3102,0.7564,0.9694
Rassf3,Rassf3,2480.6322,-0.1265,0.1676,-0.7546,0.4505,0.912
Rassf4,Rassf4,245.2236,0.2219,0.1116,1.9886,0.0467,0.7364
Rassf5,Rassf5,944.8687,0.2896,0.2378,1.2182,0.2231,0.8307
Rassf6,Rassf6,4.1034,-0.1645,0.7206,-0.2283,0.8194,0.9758
Rassf7,Rassf7,647.3746,-0.063,0.187,-0.3367,0.7363,0.9694
Rassf8,Rassf8,372.1679,-0.0598,0.1221,-0.4894,0.6246,0.9451
Raver1,Raver1,1331.8174,0.0524,0.0946,0.5533,0.5801,0.9352
Raver2,Raver2,8.183,-0.715,0.5313,-1.3456,0.1784,0.8123
Rax,Rax,2.6208,0.5485,0.8332,0.6583,0.5103,0.9195
Rb1,Rb1,2110.581,-0.366,0.3172,-1.154,0.2485,0.8438
Rb1cc1,Rb1cc1,1054.5362,0.3536,0.0837,4.2272,0,0.1399
Rbak,Rbak,473.0878,0.0144,0.1088,0.1319,0.895,0.9848
Rbbp4,Rbbp4,15987.0235,-0.0946,0.0921,-1.028,0.3039,0.8633
Rbbp5,Rbbp5,1792.032,0.0099,0.0645,0.1535,0.878,0.982
Rbbp6,Rbbp6,1413.7606,-0.1679,0.1798,-0.934,0.3503,0.8839
Rbbp7,Rbbp7,8750.063,-0.1732,0.0836,-2.0723,0.0382,0.732
