"feature","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tgs1","Tgs1",1081.37467546177,0.06746328769078,0.118040157469833,0.571528275943053,0.56764159878444,0.73888316274144
"Tgtp1","Tgtp1",5.23901214402956,0.575374381387601,0.858587968998402,0.670140279345881,0.502768369918572,NA
"Tgtp2","Tgtp2",28.805635086053,0.305481025969682,0.554306606749097,0.551104789750334,0.581561842193245,0.749813645636605
"Tha1","Tha1",57.9895540243209,0.00404254506969259,0.245689731808507,0.0164538625197548,0.98687230947497,0.993566469460152
"Thada","Thada",1119.35324198019,0.0528706134884706,0.0720095636943866,0.734216550913391,0.462816767789452,0.656645596904636
"Thap1","Thap1",397.985705552709,0.123780584665024,0.121037620754514,1.02266207724021,0.306467647620283,0.516206324530136
"Thap11","Thap11",1284.68178596,-0.0479816595656177,0.0767649130661005,-0.625046751818787,0.531940374301434,0.711672701107561
"Thap2","Thap2",494.948239391298,-0.0255189898286795,0.100984558471153,-0.252701900320425,0.800498579293873,0.894884293743984
"Thap3","Thap3",663.810734323567,-0.200381293227564,0.0834586605831323,-2.40096464318363,0.0163519163687337,0.0798212267410504
"Thap4","Thap4",1460.21060404767,0.0114607750473641,0.0729967513214327,0.15700390551489,0.875241770121868,0.93902904537572
"Thap6","Thap6",141.24803390413,0.414092078626285,0.155850230078488,2.65698727822053,0.00788424181989223,0.0493080803780065
"Thap7","Thap7",786.520553850691,0.245626772276562,0.128362988449797,1.91353267201806,0.0556798949979814,0.177036057082125
"Thbd","Thbd",3037.25472303878,1.91131451717925,0.498306571626649,3.83561972891516,0.000125248072160903,0.00389798550847307
"Thbs1","Thbs1",165651.397718302,-0.18370609130667,0.128250107977588,-1.43240496404708,0.152027958721396,0.334436748933208
"Thbs2","Thbs2",24221.4005536888,0.294253818761955,0.161196454173252,1.82543605112861,0.0679352531607877,0.201188209973939
"Thbs3","Thbs3",426.424027483532,-0.621810446677854,0.163045453958516,-3.81372452638919,0.000136888046460855,0.00410877076343725
"Thbs4","Thbs4",5.13090266651095,-2.42020538370584,0.849313349989591,-2.84960242734381,0.00437739085512997,NA
"Them4","Them4",324.307079230586,0.390256327693334,0.130893064359798,2.98148973440334,0.00286849663608754,0.0259521024228824
"Them6","Them6",728.476531003052,-0.249941936804787,0.0963729580733683,-2.59348619987889,0.00950083519999273,0.0554810985932995
"Them7","Them7",1.14235551873296,-1.20376576548656,1.36914377022408,-0.879210636359645,0.379287078406126,NA
"Themis","Themis",13.4001082522295,0.565350454165002,0.558158064094381,1.01288593775366,0.311114645972848,0.520915522890201
"Thg1l","Thg1l",990.98510006017,0.168761746774045,0.102477242951526,1.6468216934161,0.0995947010386299,0.256526626035235
"Thnsl1","Thnsl1",456.311581055888,-0.0568952500777568,0.126649319174526,-0.449234551346888,0.653262465345123,0.798503473927959
"Thnsl2","Thnsl2",56.8134749884495,0.0015987310490914,0.208537375174777,0.0076664005565021,0.993883157277339,0.996944424160847
"Thoc1","Thoc1",1521.86057889768,0.186944823580552,0.0868278320129979,2.15305184117193,0.0313146045061587,0.122103453540613
"Thoc2","Thoc2",730.329781772422,0.529446385974404,0.179014250105249,2.95756558856695,0.00310078773750144,0.0272849120328547
"Thoc3","Thoc3",1450.84144892393,-0.224446473852931,0.0817480405833522,-2.7455884232978,0.00604024877079978,0.0416103927861743
"Thoc5","Thoc5",2088.78400670481,0.0175752275253594,0.0662493047803569,0.265289237126765,0.790786655094875,0.887876587727886
"Thoc6","Thoc6",811.952438758963,-0.215943832697482,0.0859750249425702,-2.51170421691332,0.0120149745773783,0.0650967756183908
"Thoc7","Thoc7",2497.11651636132,-0.0741752411436215,0.0899177428283436,-0.824923300012377,0.409415137194488,0.612133933238797
"Thop1","Thop1",2947.22545126405,-0.330974011323722,0.114364242489061,-2.89403404526008,0.00380326922267516,0.0311264117701383
"Thpo","Thpo",41.6348683422315,0.210016559464619,0.242227443578239,0.867022152247517,0.385929872271917,0.59125729807107
"Thra","Thra",3105.93703561067,-0.202442505191101,0.100674895778438,-2.01085388393775,0.0443408926229289,0.153264799280774
"Thrap3","Thrap3",6916.03616464448,-0.124502480867834,0.0713713689288265,-1.74443173413125,0.0810838354561385,0.224288217388094
"Thsd1","Thsd1",7.19556217804168,-0.67196943491137,0.529190041733044,-1.26980740739326,0.204153241505061,NA
"Thsd4","Thsd4",323.327155102115,0.00624018856369707,0.112022189148616,0.0557049332022822,0.955576869479957,0.978023548993391
"Thsd7a","Thsd7a",1346.55068604156,0.0225073017175899,0.0983259307611345,0.228905046139531,0.818942718441455,0.906598917653515
"Thsd7b","Thsd7b",24.3355003638163,-0.0268797169770986,0.288550891273395,-0.0931541637541876,0.925781088008853,0.962775266071418
"Thtpa","Thtpa",731.426008594142,0.00749632168925581,0.0765407583340954,0.0979389524276054,0.921980769089706,0.961091221165618
"Thumpd1","Thumpd1",1639.42552759093,-0.0492046642179331,0.0694508304633857,-0.70848201367259,0.478645977817759,0.669539273237828
"Thumpd2","Thumpd2",319.139562963812,0.164061155932309,0.118728902978228,1.38181312062148,0.167029089331454,0.355024259331334
"Thumpd3","Thumpd3",1430.6490222662,-0.0299236154104794,0.0695999294667809,-0.429937438726308,0.667241150575212,0.806980070621225
"Thy1","Thy1",2.28421215036747,-0.556154981759403,1.10079385481444,-0.505230819855146,0.613396725929357,NA
"Thyn1","Thyn1",391.946474827908,-0.327147403842602,0.134624619992481,-2.43007114048586,0.015095859457658,0.0754625365264938
"Tia1","Tia1",1628.64457606394,0.0488533599894219,0.117844911265334,0.414556381475192,0.678466684796784,0.814676330518326
"Tial1","Tial1",1759.18077808177,-0.0343910305841758,0.0880760663634002,-0.390469647478113,0.696189295394641,0.825731367482913
"Tiam1","Tiam1",1584.62907626016,-0.0219165683578873,0.111367429786761,-0.196795134806036,0.843987858531693,0.919484886846246
"Tiam2","Tiam2",1826.32198244299,-0.195238739943951,0.0745203127524136,-2.61993988931062,0.00879452672747145,0.0528848415874748
"Ticam1","Ticam1",950.887226409176,0.111683175439456,0.0815425885807514,1.36962999805747,0.170802430500859,0.360585875082074
"Ticam2","Ticam2",1.37307368397832,-2.3350536844735,1.56182529206102,-1.49507995314387,0.134893577058223,NA
"Ticrr","Ticrr",323.145497264461,-0.676701531652935,0.247630218140967,-2.73270983134906,0.00628156453211519,0.0426786177742856
"Tifa","Tifa",681.892309659456,0.545830643172837,0.130712121582867,4.17582269006932,2.96911028868646e-05,0.0017823898964128
"Tigar","Tigar",339.782628589764,0.0463349544918017,0.0991279886815079,0.467425548607397,0.640195447232913,0.791237676253447
"Tigd2","Tigd2",708.674551394512,0.31782167519216,0.121851923556877,2.60826145303983,0.00910034162359316,0.0539351971522039
"Tigd3","Tigd3",24.4430539410387,-0.619528269154285,0.318299389014302,-1.94636964611468,0.0516103530355997,0.169022098938674
"Tigd4","Tigd4",2.16441518004183,-0.744115839546928,1.09705370446947,-0.678285699702167,0.497590563932578,NA
"Tigd5","Tigd5",270.135669061401,-0.176134315231673,0.110769746267535,-1.59009405696631,0.111813605392698,0.275646352991271
"Tigit","Tigit",57.4271477613779,-0.185656303994636,0.223120456942733,-0.832090013343276,0.405358138372214,0.609368099609738
"Timeless","Timeless",586.9751674984,-0.237674869798383,0.159043257132874,-1.49440393816768,0.135070072872108,0.310498450900716
"Timm10","Timm10",591.188532336608,-0.0880647681575594,0.127530447951945,-0.690539158074181,0.489855193691678,0.678821596511079
"Timm10b","Timm10b",575.749594854166,-0.16426892169676,0.084471826508614,-1.94465928447764,0.0518159989505249,0.1692981852503
"Timm13","Timm13",2033.17627479352,-0.166130153967871,0.0831638020256547,-1.99762576892074,0.0457572473718848,0.15651261933193
"Timm17a","Timm17a",2987.47148977398,-0.185447874071194,0.0773421593749777,-2.39775919847399,0.0164957055179567,0.0802154746408444
"Timm17b","Timm17b",1050.35695629186,-0.140298258092821,0.0772919485008589,-1.81517300073322,0.0694973274680946,0.204465345700622
"Timm21","Timm21",801.781950307029,0.037590259099325,0.0969948982740498,0.38754882749727,0.698349944405321,0.827712592057096
"Timm22","Timm22",1851.14508044801,-0.161691875540289,0.101108559215932,-1.59919077864588,0.109778218662253,0.272268527262403
